start	end	text
708380	714940	I would like to briefly discuss a fascinating alleged 1953 UFO crash retrieval case that
714940	722020	occurred less than one month after and solely 200 miles north of the infamous 1953 Kingman,
722020	723460	Arizona crash.
723460	729420	The Garrison, Utah UFO crash retrieval was investigated at length by UFO researcher Steve
729420	735500	Jones and relayed as a moderate confidence case in Ryan S. Woods masterpiece Magic Eyes
735500	736500	Only.
736500	742380	Steve Jones was first introduced to the case by a group called the Phoenix Project in 1993.
742380	750140	A group member Al discussed the case with 10-15 large aerial photos dated June of 1953.
750140	755980	These images apparently depicted a large valley with a triangular shaped area on the ground.
755980	761580	A remote station resides alongside the feature called the Desert Range Experimental Station,
761580	767260	or DRES, which is located on the southwest of Dugway's West Desert Test Center extending
767260	769300	from Tuila to Millard County.
769420	774900	DRES is managed by the U.S. Forest Service, an arm of the Department of Agriculture.
774900	781700	The Phoenix Project group presented to Jones a DRES logbook dated 1979-1980 that featured
781700	788100	peculiar entries such as USAF and Army personnel from Fort Carson, Colorado, USAF command center
788100	791540	personnel and representatives from a defense contractor.
791540	796140	Phoenix Project believed the DRES to be a front for a secret research facility that
796140	801220	studied a crashed UFO that was buried resulting in the surrounding geology.
801220	806100	During his many visits to the site, Steve Jones was indeed able to track down witnesses
806100	809220	who claimed to see such a crashed object.
809220	813860	Local resident Bart Wright claimed as a child living 8 miles outside of Garrison, he saw
813860	819060	a strange blue light streak across the sky and crash near the side of the valley containing
819060	820060	DRES.
820060	824820	According to Wright, the impact caused the ground to shake and sky to light up.
824820	830620	Steve Jones hired a geologist in 1999 named Lamont Sorensen to conduct magnimeter and
830620	835500	seismic tests on the triangular formation where the craft allegedly crashed.
835500	840780	The geologist found no evidence of underground anomalies but did claim he did not think the
840780	842900	formation was made by nature.
842900	848220	He thought that some kind of artificial digging process did in fact take place.
848220	852780	Whenever a buried UFO is mentioned, this leads to an interesting case but ultimately the
852780	855580	Garrison Utah crash is a dead end.
855580	860140	I would also like to reference the story of the Fluxliner Alien Reproduction Vehicle
860140	864020	many viewers of this channel will be quite familiar with.
864020	868780	During his decades of investigating into the copy vehicles observed by primary witness
868780	874820	Brad Sorensen at the 1988 Norton Air Force Base Air Show, the late Mark McCandlish would
874820	880580	encounter multiple witnesses who had encountered and seen craft similar to the instantly identifiable
880580	882220	Fluxliner.
882220	888900	Of note were two photographs McCandlish obtained possession of from USAF Captain Harvey Williams.
888900	896980	Williams photographed this disc in 1967 while flying a C-47 at 12,000 feet over Provo, Utah.
896980	902300	The object bears striking resemblance to the Fluxliner and possibly details an intriguing
902300	908900	evolution in imaging technology from 1967 to Brad's observation in 1988.
908900	910020	Let me explain.
910020	916060	Brad and McCandlish claim the ARV flew via a synthetic vision system overlapping cameras
916060	921860	that allowed for a pilot inside the craft to access full 3D view when operating the craft.
921860	927940	The cameras were housed in protective acrylic bubbles almost appearing as off-the-shelf components.
927940	934200	Due to cameras being much larger in 1967, if the USAF Captain did indeed photograph an
934200	939760	early model of the Fluxliner, this would feature a larger synthetic vision system to accommodate
939760	941880	larger camera technology.
941880	947280	But I am equally, if not more, interested in the location of this sighting at a low altitude
947280	949280	of 12,000 feet.
949280	956480	Provo, Utah is only 100 miles from Dugway and less than 75 miles from Hill Air Force Base.
956480	961260	Remember what we discussed earlier, Dugway and Hill Air Force Base share runways such
961260	966780	as the Dugway-Michael Army Airfield and operate together in the Utah Test and Training Range
966780	968520	Southern Area.
968520	974300	Also recall the numerous mentions of MRTFBs and how two such critical cores reside on
974300	975300	Dugway.
975300	980140	I would once again like to reference witness Ed and the Joint Reverse Engineering Program
980140	985100	between the Edwards 412th Test Wing and the Nevada Test and Training Range.
985100	991620	Both the 412th and NTTR are Air Force MRTFBs just as the UTTR is.
991620	999180	The testimony of Ed explores two MRTFBs working in conjunction to test reverse engineered vehicles.
999180	1005780	USAF Master Sergeant Edgar Fouchet stated the TR-3B reverse engineered triangle saw operations
1005780	1011340	at Area 51 which is part of the NTTR and pilots inside the triangle were pulled from
1011340	1015440	Edwards Air Force Test Pilot School, part of the 412th.
1015440	1020300	The Fluxliner Alien Reproduction Vehicles were allegedly shown at Norton Air Force Base
1020300	1026740	in 1988, which is with an extreme proximity to the fabled USAF Plant 42 and Edwards Air
1026740	1027980	Force Base.
1027980	1032900	If Harvey Williams did indeed image early iterations of the Fluxliner, this would imply
1032900	1038980	a UFO reverse engineering and ARV testing program between two MRTFBs.
1038980	1042600	Utah Test and Training Range and Edwards 412th Test Wing.
1042600	1047380	This is incredibly similar to the claims of Ed and Fouchet.
1047380	1052420	Further in this exploration, we will investigate a possible UFO legacy program operating across
1052420	1057940	both Army and Air Force MRTFBs at Dugway, but we will save this for later.
1057940	1064060	In June of 1997, Popular Mechanics Magazine published a stunning monthly issue.
1064060	1070260	The titular article titled The New Area 51 discussed the Air Force abandoning its once
1070260	1076020	most secretive site for top secret testing and moved to a new, more private location.
1076020	1081260	Let's, of course, dive into this intriguing article to discover the quote-unquote New
1081260	1085180	Area 51 and its secret airbase operations.
1085180	1088480	Right off the jump, the images in this piece are fascinating.
1088480	1094720	We see a sticky note that says, Call Admiral Inman at Science Applications International.
1094720	1098900	Now I know this isn't the subject of the video, but for an article that mocks the idea
1098900	1103840	of UFO reverse engineering programs by claiming those who believe the X-Files and existence
1103840	1108920	of a Dress Collection by former FBI Director Edgar Hoover are the type of people to believe
1108920	1113880	in UFO crash retrievals, why is Bobby Ray Inman mentioned?
1113880	1119520	Members of this channel may recall recent mention of Inman in the Northrop Grumman Project.
1119520	1125240	Admiral Bobby Ray Inman, former NSA Director, CIA Deputy Director, and Science Applications
1125240	1132280	International Corporation SAIC Board Member, once discussed UFO recovered vehicles to NASA
1132280	1134800	mission specialist Bob Eschler.
1134800	1141320	Inman also referred Eschler to retired Rear Admiral and BDM Board Member Sumner Shapiro,
1141320	1146840	who informed Eschler, UAP retrievals would see teams take apart craft, pack them up,
1146840	1149920	and ship them around the country to different laboratories.
1149920	1155840	Inman is an integral figure in the discussion of UFO crash retrievals in the 1980s.
1155840	1161040	And I do not need to go into SAIC and their likely involvement in an off-world technologies
1161040	1163580	division at NSWC Crane.
1163580	1168880	This tiny sticky note in a rather deprecating article is incredibly interesting.
1168880	1174080	The popular mechanics piece states due to overexposure as America's worst kept secret
1174080	1176440	Area 51 shut down.
1176440	1179440	This is of course objectively false, however.
1179440	1184200	Later individuals we will discuss in this project reference a percentage of up to 40%
1184200	1188440	of Area 51's clandestine operations moving to Dugway.
1188440	1193320	One primary reason for the move out of Area 51 according to the popular mechanics author
1193320	1198320	Jim Wilson was the need for a different type of proving ground for ultra high performance
1198320	1200240	military aircraft.
1200240	1204240	After some impressive sleuthing including referencing Air Force Base Command General
1204240	1210320	Howell Estes and NASA Administrator Daniel Golden's 1997 agreement to share quote unquote
1210320	1217480	redundant assets, as well as a 1996 NASA announcement stating Michael Army Airfield would share
1217480	1223480	as a runway for several X-33 missions popular mechanics narrowed in on Utah.
1223480	1229400	In a quick side note, the X-33 aircraft capable of Mach 15 was a Lockheed Martin Skunkworks
1229400	1233200	production formed out of the Palmdale facility.
1233200	1238360	Both Michael Army Airfield which shits nestled on Dugway's West Desert Test Center within
1238360	1242360	the Avery Technical Center and don't worry much more on this later.
1242360	1247680	As well as Green River Utah Launch Complex part of White Sands missile range were ideal
1247680	1251160	installations for the new Area 51.
1251160	1255920	Michael Army Airfield possessed an equally if not more deterring surrounding area than
1255920	1257480	Area 51.
1257480	1262960	Not only is the airfield situated on 1300 square miles of Dugway ranges but it is also
1262960	1266600	bordered by numerous mountain ranges and salt flats.
1266600	1271440	The airfield did however lack adequate landing runways according to popular mechanics which
1271440	1278400	is why Utah Launch Complex situated only 200 miles away served as the ideal dance partner
1278400	1280560	for the Michael Army Airfield.
1280560	1285760	The magazine attempted flyovers of the airfield to snap images of the surrounding area but
1285760	1288240	were warned of being shot down.
1288240	1293760	Additionally, the magazine attempted to purchase satellite imagery of the Utah Launch Complex
1293760	1297520	but was denied due to security reasons.
1297520	1304400	The claims of a new Area 51 are not isolated to mainstream publishers like popular mechanics.
1304400	1308200	Let's revisit the testimony of Edgar Fouchet in the TR-3B.
1308200	1313000	Like I said in the Northrop Project, many are critical of Fouchet due to his claims of
1313000	1318120	a reverse-engineered triangular alien reproduction vehicle with little in the way of physical
1318120	1319120	proof.
1319120	1324960	However, his disclosures have led to incredibly actionable intelligence and worthwhile investigation.
1324960	1332240	In his 1998 IUFOC, International UFO Congress Presentation, Fouchet presented comprehensive
1332240	1339960	disclosures of TR-3B, Area 51, NSA's Men in Black Treat, EG&G, and Project Red Light,
1339960	1343960	as well as the DARCE Defense Advanced Research Center which I have talked about numerous
1343960	1345520	times on this channel.
1345520	1350680	In the presentation, Fouchet made mention to a source informing him beginning in 1992
1350680	1356480	the Air Force conducted a contingency plan due to massive public attention on Area 51.
1356480	1362120	This would see the majority of exotic Air Force platforms relocated to Utah, Colorado,
1362120	1367240	Alaska, Greenland, Diego Garcia, and south of Area 51 to S-4.
1367240	1373360	And there is evidence to show a heavy focus on Area 51 and UFO programs in the early 1990s
1373360	1378040	which may in fact have seen projects moved out of Area 51 Groom Lake.
1378040	1383780	In 1990, James defense writer James Goodall revealed a thesis of at least 8 black programs
1383780	1389420	flying out of Area 51 Groom Lake including a silent triangle utilizing unconventional
1389420	1390820	technologies.
1390820	1395340	An unnamed source Goodall knew for 12 years stationed at Groom Lake later explained that
1395340	1401540	UAP positively existed at the base while another source stated, quote, we have things out there
1401540	1406260	that are literally out of this world, better than Star Trek or anything you can see in
1406260	1408060	the movies, end quote.
1408060	1414220	Programs of Area 51 moving clandestine operations to Dugway were additionally made by one A.H.
1414220	1419740	A.H claimed to be a former Boeing employee who leveraged significant knowledge on UFO
1419740	1427020	legacy programs from friends at the NSA, CIA, NASA, JPL, ONI, NRO, Area 51, the Air Force
1427020	1429500	Northrop Grumman, Boeing, and others.
1429500	1435100	A.H appeared as a primary witness on Stephen Greer's 2001 excellent disclosure briefing
1435100	1439120	document and had his testimony taped in the year 2000.
1439120	1444260	Now it's worth noting as I discussed in the Northrop project, A.H is likely a primary
1444260	1450380	source of information for Dr. Stephen Greer, similar to UFO researcher William Hamilton.
1450380	1456940	As A.H has been in contact with Greer for decades, and Greer repeats much of what A.H has stated
1456940	1458440	in the past.
1458440	1464540	Greer talks often of Dugway as a primary UFO legacy program site, discussing a Utah underground
1464540	1469780	complex south of Salt Lake City accessible only by air in the 2001 disclosure briefing
1469780	1473220	document and again in a 2016 presentation.
1473220	1477900	In this 26 presentation, Greer discussed Black program locations and codenames which
1477900	1480260	relate to the testimony of Ed.
1480260	1486260	In this discussion, Greer tags Dugway as quote, the most critical one, end quote, when discussing
1486260	1488100	Black program facilities.
1489020	1493500	And in Utah, one of the most critical, and this is the most critical one that's new,
1493500	1499900	is the Dugway proving grounds outside of Provo, and this is classified air space above and
1499900	1502220	no access by ground.
1502220	1506500	Above ground, you don't see much and everything is underground.
1506500	1512300	Richard Foch, this Naval Research Labs official, was out there with some generation five or
1512300	1515940	six or whatever night scopes doing an operation.
1515940	1520780	When he looked out and he saw these objects coming out from underground that then zipped
1520780	1526380	over and that were these massive disk and triangular shape anti-gravity objects that
1526380	1527380	were ours.
1527380	1530140	And some were just sitting out there watching him.
1530140	1533380	And that's outside of Provo out in the desert.
1533380	1538780	It is not inconceivable many of Greer's early ideas on Dugway were disclosed to him by witness
1538780	1539980	A.H.
1540020	1546180	After all, in 2000, A.H. did in fact reference an underground Utah installation southwest
1546180	1552180	of Salt Lake City accessible only by air that tests and maintains extraterrestrial technology.
1552180	1558540	We're incorporating this technology from this craft that the Area 51 and I also found out
1558540	1565500	that they are moving a lot of the personnel and some of the equipment and some of the
1565500	1574020	extraterrestrial technology equipment and the craft to base up in Utah.
1574020	1575020	Is it right?
1575020	1583020	And they move very 50 most stuff from Area 51 at least 35% to 40% of Area 51 to Utah.
1583020	1589260	However, we can find some extremely interesting pre 2000s discussion of Dugway by Greer.
1589260	1595620	See on screen now a March 1998 email exchange with Greer and UFO investigator Steve Jones.
1595620	1602820	Yes, the same investigator we discussed above with the alleged 1953 Garrison Utah UFO crash.
1602820	1607460	In these initial exchanges, Jones details his field notes while near the Desert Range
1607460	1611020	experimental station studying the retrieval case.
1611020	1615420	Jones mentioned he had learned that work from Area 51 Groom Lake had indeed been moved to
1615420	1619900	Dugway in an area called Dog west of the main gate.
1619900	1624820	Jones himself had collected data since the 1980s on tarped trucks left in the middle
1624820	1626660	of nowhere in Utah.
1626660	1631540	These truckloads were left between Hill Air Force Base north of Salt Lake and Wendover
1631540	1633820	Utah bordering Nevada.
1633820	1639540	This between area is of course Dugway and the Utah test and training range.
1639540	1644780	Recall also that Dugway and Hill Air Force Base share air strips in the UTTR.
1644780	1650980	Hill itself and its 388th range squadron operate on the Dugway-Michael Army airfield.
1650980	1657660	What is more intriguing to me is an even earlier 1996 exchange of emails between Greer and
1657660	1665740	one AJ Kradock with the subject line quote, Area 51, insiders say area southwest of Tawilla,
1665740	1672780	Utah deserve a look and quote, AJ aka Tony Kradock once did work with Greer serving as
1672780	1675860	webmaster for csetty.org.
1675860	1682700	Kradock is also the founder and CEO of Kradock, an oil and gas service provider in Libya.
1682700	1688540	Why did a CEO with 40 years experience in the international petroleum industry engage
1688540	1691740	in UFO research with Greer in the 90s?
1691740	1696540	Anyways, in this email address to Greer, Kradock links a discussion with an insider
1696540	1697740	source.
1697740	1702940	The sender or insider had their credentials withheld but claimed to work on several sites,
1702940	1707460	checking badges and running ground surveillance equipment, tremor sensors, ground surveillance
1707460	1709100	radar, etc.
1709100	1715540	The source additionally discussed EMP weaponry that could fry vehicle computers or electronics.
1715540	1720380	We live in a world where EMP devices are often discussed as legacy program weapons to shoot
1720380	1724200	down non-human craft, so this inclusion is interesting.
1724200	1729480	The source claims Kradock and others, implying Greer, were looking in two obvious directions
1729480	1731560	for UAP programs.
1731560	1736800	Although Area 51 did indeed have legacy programs, the source advised Kradock to look in the
1736800	1742200	state of Utah to the southwest of Tawilla County and west of Salt Lake City.
1742200	1747440	In this described area existed nine exclusion zones, four of which featured underground
1747440	1752080	locations and this area, of course, is dugway-proving ground.
1752080	1756640	The Kradock-Greer connection here is fascinating and well worth exploring more.
1756640	1762320	However, remember this discussion of dugway, Area 51, and mysterious programs took place
1762320	1769600	before the 1997 Popular Mechanics article on the new Area 51, Fuchet's Disclosures,
1769600	1772160	and A.H.'s film testimony.
1772160	1776760	Very pertinent, this insider source claimed to have knowledge of dugway-proving ground
1776760	1785840	and UFO legacy programs before any public exposure.
1785840	1791280	In June of 2023, the contentious Stephen Greer held his first whistleblower symposium at
1791280	1794580	the National Press Club since his 2001 panel.
1794580	1799600	That featured the legendary Mark McCandillish amongst other first-hand witnesses.
1799600	1804280	Viewers may remember this panel as featuring the first public disclosures of Michael Herrera,
1804280	1808520	and we now know UFO whistleblower Jake Barber was in attendance.
1808520	1813940	One witness featured was not present at the event and had his story told by Greer.
1813940	1817160	This was a witness known by the pseudonym MS.
1817160	1818680	So there's another gentleman.
1818680	1820240	I'm going to run through these very quickly.
1820240	1822240	We'd be here for 30 hours if I didn't.
1822240	1825520	I'm just giving you a tip of the iceberg, right?
1825520	1831600	This is a guy who is at the dugway-proving grounds for a key facility, MS, we call him.
1831600	1838960	He was a work for C. Martin Corporation contractor, and he was in a facility that had an extraterrestrial
1838960	1842040	vehicle that was being studied by scientists.
1842040	1844240	He knows the chief scientist involved.
1844240	1849040	He has named that individual to us, and they can all be subpoenaed now.
1849040	1852520	So this object was there in 2009.
1852520	1857280	He didn't know the date of acquisition, but he thought it was fairly recent.
1857280	1858280	Next.
1858280	1864000	He also was read into and had the chief scientist show him the location which we now have of
1864000	1870720	a dumb, deep underground military base that is in the dugway sector, so-called Avery Sector
1870720	1875400	A-V-E-R-Y, and it has huge capacity for parking.
1875400	1880440	You go in and there's a vast underground complex in that location.
1880440	1884560	That location has been handed off to investigators with the U.S. government.
1884560	1885720	Next.
1885720	1887920	This gives an illustration of the size of this.
1887920	1892040	You could put easily on the platform that goes down the Air Force One.
1892040	1895800	It's a very large elevator goes down underground.
1895800	1902320	Upon release of the DPI archive, I investigated all files relating to this fascinating case.
1902320	1907120	Files on MS can be found under witness ID 10655.
1907120	1912320	Due to lapses in site security and data presented in the documents, I was able to track down
1912320	1917280	witness MS and hear his incredible encounter at Dugway firsthand.
1917280	1922920	Investors of my channel may recall an interview with MS in UFO Witness' redacted list.
1922920	1927800	This project was deleted to respect the privacy of other witnesses covered in the project,
1927800	1928800	however.
1928800	1933320	I would now like to revisit the testimony of MS with exponentially greater focus on his
1933320	1934320	claims.
1934320	1939040	The purpose of this investigation will be to identify specific buildings and military
1939040	1944560	units operating UFO legacy programs at Dugway Proving Ground as well as explore any and
1944560	1949760	all evidence to the enormous facility likely beneath the ground of the Utah site.
1949760	1954120	And before we get started, I would like to add MS was approached by elements of the Senate
1954120	1959040	Select Committee on Intelligence to testify regarding his claims and I can confirm this
1959040	1962080	as he shared with me the screenshots of their outreach.
1962080	1967200	MS turned down the requests as he is a current railroad employee and was unable to break
1967200	1972280	away from work for a week plus even when SSCI offered to pay for his travel.
1972320	1977880	I have a tremendous amount of respect for MS and find great value in researching his
1977880	1979280	testimony.
1979280	1983600	Witness MS served in the U.S. Navy and was even stationed in the auxiliary division
1983600	1988120	of the USS Teddy Roosevelt from 1990 to 2000.
1988120	1991840	Following his service, MS entered into government contracting work.
1991840	1997800	From 2009 to 2013, he worked as a maintenance painter and sign technician for the C. Martin
1997800	1998800	Company.
1998800	2003640	C. Martin is a DOD contractor whose mission is to, quote, provide a fine-tuned approach
2003640	2008720	to managing people, time and resources to provide quality services while creating value
2008720	2010640	for our customers, end quote.
2010640	2016160	C. Martin operates as a prime subcontractor with DOD in myriad capacities, specializing
2016160	2021560	in facility operations and maintenance, logistics, construction, range operation and maintenance,
2021560	2022560	etc.
2022560	2027280	And C. Martin does indeed have a location on Dugway located near the administration
2027280	2028280	center.
2028280	2032960	C. Martin's range and facility, operations and maintenance contracting pertains greatly
2032960	2038440	to areas of interest for this investigation, specifically for Avery Technical Center, which
2038440	2043800	resides on Michael Army Airfield shared with Hill Air Force Base in the 388th Range Squadron
2043800	2048360	as well as locations a stone throw away called Ditto Technical Center.
2048360	2053720	Ditto contains the heart of the West Desert Test Center, which alongside ATEC tests chemicals
2053720	2057360	and biological weapons across the Utah range.
2057360	2062680	In fact, the Army Test and Evaluation Command Major Range and Facility Base West Desert
2062680	2068160	Test Center is majorly funded by the Joint Services Chemical and Biological Defense Program
2068160	2075360	CBDP, a lot of acronyms I know, but remember the term CBDP as we will discuss it again
2075360	2081160	both in relation to a specific contractor of interest at Dugway and for MS's story.
2081160	2087040	Now MS's experience begins in 2009, four months into his work for C. Martin at Dugway.
2087040	2092840	MS held a level 5 proximity badge, which allowed him access to myriad facilities across Dugway
2092840	2095640	to perform DOD contractor work.
2095640	2100720	And crucial to note, MS did not have a security clearance even though he occasionally states
2100720	2103480	level 5 clearance instead of badge.
2103480	2109160	MS would often ride into Dugway Proving Ground from Caysville, Utah in a van where all other
2109160	2112200	travelers held top secret clearance.
2112200	2117080	On normal day on the job, MS was tasked with electrical meter reading to allow the U.S.
2117080	2121000	government to bill various contractors working on site.
2121000	2127920	In 2009 is when it happened, I was about four months into working there.
2127920	2133040	There was a kid that was underneath me as my apprentice because I was one of the maintenance
2133040	2134040	painters.
2134040	2140920	We took care of every facility out there and so he called in sick one day.
2140920	2145200	I had to go read beaders for him because that's what they do.
