start	end	text
154280	159080	while the story of the saucer and biologics retrieval has remained consistent across the
159080	164360	decades from several unconnected first and second hand witnesses and informants.
164360	170360	The accusations and reprisals levied against those who have dared to discuss Aztec are indeed
170360	176760	astounding. I'm sure many watching this video are already apprehensive to hear the word Aztec,
176760	180760	after all, the Aztec crash is not without its problems.
180760	187240	The initial sources of the story, Silas Newton and Leo Jabauer are after all convicted conmen,
187240	192760	so this means the case is a simple hoax as Wikipedia and several UFO researchers like
192760	198280	to point out, right? Or is the reputation of these men and the quality of the endless debunks
198280	204520	against Aztec just as complex as the rest of the story itself? Why in the world would I cover a
204520	211160	case that so many have written off as a hoaxed event perpetuated to sell oil-finding devices?
211160	216680	Taking a step back and analyzing almost 80 years of research on this case reveals to me,
216680	223800	just as William Steinman titled his 1986 book, that Aztec is indeed a well-kept secret.
223800	228600	From similarities with the Aztec crash transport and the words of former director of naval
228600	234280	intelligence Sumner Shapiro in conversation with NASA mission specialist Bob Eschler to the
234280	239320	possible involvement of some of the United States' most legendary scientists including
239320	245960	Vannevar Bush, John von Neumann, and J. Robert Oppenheimer. To bizarre late 40s and early 50s
245960	252920	efforts by US agencies such as AFOSI, Air Force Office of Special Investigation, and FBI's attempts
252920	259560	to intercept photos of the crash disc, every single avenue of the Aztec case is rich with
259560	265880	the call for investigation. The Aztec crash may just give us access to travel back in time
265880	272280	and analyze the fledgling years of UFO legacy program operations. Not only to study how the
272280	277880	United States' top minds were employed to study recovered technologies of unknown origin,
277880	283400	but also to gauge the severity with which UFO retrieval teams would attempt to rectify the
283400	290680	public folly that was the July 1947 Roswell, New Mexico crash. So, travel back in time with me
290680	298040	to the early morning of 25 March 1948 onto a rocky mesa just 12 miles northeast of Aztec,
298040	304200	New Mexico, and let's investigate the case of an enormous crashed disc of non-human origin
304200	309800	taken into the custody of US military and scientists and the ensuing sophisticated campaign
309800	315880	of organized disinformation. Hey guys, it's UAP Gerb, and I am thrilled for you to join me today
315880	323320	as we discuss a case that in my opinion requires a Herculean amount of analysis and investigation,
323320	330840	the 1948 Aztec, New Mexico UFO crash retrieval. This investigation serves to comprehensively
330840	337160	analyze the story of Aztec, the witnesses, sources, and reporters involved, the attempts to prove the
337160	343560	case a hoax, as well as the possible structure of early UFO crash retrieval organizations in the
343560	351160	possible involvement of the ever elusive Majestic 12. So, did a 99.9 foot diameter disc manned by
351160	359160	14 to 16 humanoids really crash just south of Durango, Colorado in 1948? Did Bush, Oppenheimer,
359160	364440	Von Neumann, and other esteemed scientists personally investigate the retrieved disc?
364440	369880	Did the interplanetary phenomenon unit really disassemble and take the craft to Los Alamos
369880	375080	National Labs? Or is this case, just as Wikipedia would have you believe,
375080	381640	just a simple hoax by the con men Silas Newton and Leo Gabauer will join me today as we try and
381640	387560	find out. And before we get started, as I just mentioned, the structure of the Aztec case is
387560	393160	labyrinthine, possibly purposely so, and due to the complexity of this case we will primarily
393160	399160	reference six key sources, three of which are sublime books written about the crash saucer,
399160	405960	the legendary 1950s behind the flying saucers by Frank Scali, which introduced the world to Aztec.
405960	412680	1986's hidden gem, UFO crash at Aztec, a well-kept secret by one of my favorite UFO
412680	418120	researchers, William Steinman, which resurrected the case while naming possible officials and
418120	424760	scientists behind the retrieval. 2015's the Aztec UFO incident, the case, evidence,
424760	430920	an elaborate cover-up of one of the most perplexing crashes in history by Scott and Suzanne Ramsey,
430920	435720	which carefully and excellently evaluates the witnesses and sources of Aztec,
435720	440440	addresses skeptics and debunkers, and carefully evaluates the case as a whole.
440440	445560	The last, which is technically a collection of works, is the legendary UFO researcher Leonard
445560	450920	Stringfield and his magnum opus UFO crash retrieval status reports one through seven,
450920	455880	which introduces a plethora of new witnesses, sources, and information to the case.
455880	461080	You may have noticed here, I only listed four of six sources. Well, this is because we will
461080	467640	also address, study, and evaluate the two major debunks to the New Mexico flying saucer retrieval.
467640	473960	1952's flying saucers and the mysterious little men, written by the jealous JP Kahn,
473960	479800	which shot to destroy the Aztec case, author Frank Scali and Scali sources Silas Newton,
479800	486600	and the amalgamation of nine scientists called Dr. G. Kahn falsely labeled as one singular man,
486600	494120	Leo Gabauer. As well as 1975's, the flying saucer crash of 1948 is a hoax by Mike McKellen,
494120	499240	which released just one year after sources of Leonard Stringfield breathed new life into the
499240	505320	case. Now real fast, last thing, many who watch this channel know Steinman's book is one of the
505320	512680	most elusive and coveted UFO crash retrieval books of all time. After all, only 1,000 copies were
512680	517560	ever printed. But guys, I am thrilled to say for this project, I have purchased this title for
517560	524040	myself so we can enjoy high quality scans of pages and images. And with all that out of the way,
524040	525640	let us finally dive in.
525960	535960	Following the Second World War and sitting at the dawn of the Cold War, the Southern U.S. State of New
535960	541400	Mexico was ripe with atomic energy and weapons development. The state employed numerous high
541400	547000	powered radar installations to defend crown jewel weapons testing in RDT&E facilities,
547000	551960	such as Los Alamos National Labs, White Sands Missile Range, and Sandia National Labs from
551960	559080	Soviet bomber attacks. By 1948, the year of our incident, the elder UFO legacy program Gatekeeping
559080	564920	Structure, the Atomic Energy Commission, was engaged in one project, Twinkle, a program that
564920	571480	analyzed UFOs, including green fireballs at Los Alamos, Sandia, and Holloman Air Force Base.
571480	576440	Therefore, I'd say it's safe for us to assume the Atomic Energy Commission in the newly formed
576440	582440	United States Air Force radars detected an object of unknown origin near Aztec, New Mexico,
582440	588600	roughly 160 miles from Los Alamos. Indeed, sources of William Steinman would appear on record in
588600	595000	1986, claiming the craft was identified by three separate Southwest radar installations.
595000	600360	Viewers of my channel will likely recall mention of Los Alamos and Sandia in almost every single
600360	606440	project I do as engaging in UFO legacy program operations from craft and material housing
606440	612040	to TUO or technologies of unknown origin exploitation, and we will expand on this much
612040	618360	more later on. Numerous eyewitnesses described seeing a low-flying saucer-shaped object wobbling
618360	623880	as if it were in peril, colliding or nearly colliding with nearby mesas until it was seen
623880	629960	crashing in nearby Hart Canyon. The subject of local eyewitnesses to Aztec is of tremendous
629960	634840	importance to our investigation, and we will discuss virtually all publicly named Aztec
634840	641160	witnesses later on in our investigation. Citizens, ranchers, two policemen, and nearby
641160	647240	oil field workers quickly arrived to the crash scene. To this day, it is still unknown what
647240	652520	caused this crash after Roswell. Several researchers believe somehow high-powered radar
652520	657960	interfered with the craft's propulsion systems. These sentiments were shared by Colonel Philip
657960	663400	J. Corso of the U.S. Army Foreign Technology Division, who theorized the Roswell crash just
663400	669080	eight months prior had crashed due to radar interference. This becomes all the more interesting
669080	675720	as we describe this crash retrieval. All eyewitness accounts describe the craft as fully undamaged,
675720	680680	but perhaps there is credence to the theory the craft was down via high-powered radar.
680680	685240	During their boots on the ground crusade to validate or falsify the Aztec crash,
685240	691400	Scott and Suzanne Ramsey met with one Lee Crane. Crane worked in the Aztec area during 1950.
691400	698520	Crane discussed how USAF personnel from the El Vado 767 AC&W radar site originally the
698520	703800	Los Alamos radar installation to protect Los Alamos, and one of the sites likely involved with the
703800	709640	tracking of non-human saucers would frequent the same diner as Crane. These Air Force personnel
709640	714760	would bring in freshly killed, half-cooked ducks that they stated had been knocked out of the air
714760	718680	by powerful microwave radar being used at the facility.
718680	723960	Now viewers of my channel will absolutely recall, as recently as my project on SAIC,
723960	729400	that I frequently discuss how Ronald Reagan's 1983 Strategic Defense Initiative,
729400	734520	built to protect the United States from Soviet ICBMs, secretly engaged in highly
734520	740920	compartmentalized, deep-sixed UFO program operations, some of which harnessed STIs,
740920	747000	lethality, and target hardening or particle beam weapons programs to offensively target UFOs with
747000	753480	microwave or X-ray weaponry. In this project, I discussed how SAIC would have likely been the
753480	759000	prime contractor aiding the SDI in shooting down non-human craft, and quite the interesting
759000	764760	connection here. Possibly, these weapons against UFOs were accidentally discovered during the late
764760	772280	1940s. But now, let's get back to late March 1948 on top of the Hart Canyon Mesa. Consistent
772280	777560	across eyewitness statements ranging from the sources of Skully, Newton, and the Ramses are
777560	785720	reports of an enormous craft measuring 99.9 feet, resting virtually undamaged atop the Mesa at an
785720	792120	angle. Though crashed, could this saucer have landed on its own guidance? The saucer appeared
792120	798280	of a light metal composition, absent from any rivets, bolts, screws, signs of welding,
798280	804120	landing gear, or propulsion systems. In the middle of the bizarre craft sat what appeared to be a
804120	811320	crew cabin, an almost sphere measuring 18 feet in diameter and 6 feet in height. Locals from
811320	817560	Aztec and oilfield workers began to climb aboard the craft, remarking how light the material was.
817640	823000	In quickly on scene, witnesses described a helicopter flying overhead. The site was almost
823000	830040	surreal to eyewitnesses such as Doug Nolan, as the likely Sikorsky H-5 series or Bell H-13 was
830040	836440	quite new technology. Rapidly, men in uniform, unknown if army or air force, as the two were
836440	841880	recently separated, pulled to the scene in jeeps that were befitting of the US Army.
841880	846760	Multiple witness testimonies surrounding Aztec state the recovery effort was conducted out of
846760	852200	the USAF Walker Base in New Mexico. Allegedly, personnel were flown to Durango, Colorado,
852200	856840	where a short drive was completed to the crash site. This will be explored further later by
856840	863400	witnesses such as USAF Airmen known as pseudonym George, and Walker Air Force Base was the new name
863400	869880	for Roswell Army Airfield. The onsite military immediately separated citizens at the crash
869880	874520	site, informing them never to speak about the incident and informing the locals on scene.
874520	879080	The object was extremely important to US national security.
879080	883960	Now, Frank Scully's early 50s recount of Aztec, as informed by Silas Newton,
883960	889880	states investigators onsite were able to gain access to the craft via punctured porthole.
889880	895160	As investigators approached the seemingly glass like windows, they observed these portholes were
895160	901800	not glass, but indeed semi-translucent. Inside the craft, two humanoid bodies were
901800	907320	observed slumped over an instrument panel that appeared to be but four feet high, charred,
907320	913480	and possibly mangled. According to Scully, investigators jammed a wood or metal rod
913480	918280	into the mysteriously punctured porthole poking and prodding at the instrument panel
918280	924520	until a panel opened up giving access to the craft. Inside the vehicle appeared to be a separate
924600	930120	crew cabin where 12 to 14 separate bodies lay dead on the ground.
930120	934520	While the story of the crash, the retrieval process, and the method of gaining entry to
934520	939560	the craft are near identical, Steinman's account introduces far more specific,
939560	945800	such as named onsite scientific retrieval personnel. Steinman writes the 30 to 40-year-old
945800	951560	seasoned military members on scene were members of the Interplanetary Phenomenon Unit, a long
951560	957560	forgotten US Army division shown to Steinman by the Freedom of Information Act to exist solely
957560	963240	through institutional memory. IPU has its own controversy and juicy alleged report in the
963240	969560	Majestic 12 leaks which we will address in a section specifically on IPU. According to Steinman's
969560	975640	sources, the impact area of the craft was relayed to Air Defense Commander General George C. Marshall,
975640	980680	who then contacted the IPU and head of the Majestic 12, the illustrious,
980680	985480	head of the US Office of Scientific Research and Development, Dr. Vannevar Bush.
986120	992840	Steinman first learned of the existence of IPU in the early 1980s so it is intriguing by 1986.
992840	998680	He had learned the IPU allegedly operated out of Camp Hale, Colorado and served the function
998680	1004920	to collect and deliver disabled or crashed disks to certain specific secret locations.
1004920	1011000	Now, Vannevar Bush in the M.J. 12. Bush is named Adnausium in the Majestic documents,
1011000	1017160	most famously the Eisenhower Briefing Document as M.J. 1, the head of the secret organization
1017160	1022360	created under President Harry Truman to act as the original UFO legacy program.
1022920	1029560	But Bush's ties to UFOs are not solely relegated to the Majestic documents. Later in this project,
1029560	1037000	we will discuss physicist and prodigy of Einstein, Robert A. Sarbacher, who claimed in 1950 UFO
1037000	1042680	programs were classified higher than the H-bomb and operated under Vannevar Bush. Keep an eye out
1042680	1049000	for this section later on. Accompanying Bush in the IPU was a team of eight other scientists we
1049000	1053960	will touch on when we cover in greater detail Steinman's work, but these included Dr. Robert
1053960	1060200	J. Oppenheimer, Dr. John von Neumann, and Dr. Detlev Bronk. Four of these men have been labeled
1060200	1067240	as original Majestic 12 members. On site, according to Steinman's work, the team accessed the craft
1067240	1073800	via punctured porthole. Inside the cabin sat two humanoid figures, with 12 more bodies littered
1073800	1081720	across the chamber. With Aztec, we do see varying reports of 12 to 16 bodies. Instrument panels
1081720	1087960	around the craft wall showed high-tech screens sprawled with glyphic-style writing. From Randy
1087960	1096200	Anderson to Mark's 1991 Deep Sea Recovery to 1965 Kexburg, glyphic iconography is inseparable
1096200	1102760	from non-human technology. A quote-unquote book was found inside the craft or better described as a
1102760	1109240	pamphlet of plastic displaying the same glyphic-style writing. General Marshall allegedly passed this
1109240	1114760	on to two leading cryptologists, William F. Freedman and Lambrose C. Calihamos,
1114760	1120680	who were unsuccessful in their attempts to decipher the codes. Physiologist and biophysicist
1120680	1126600	Dr. Detlev Bronk ordered the bodies to be placed on dry ice. According to Steinman's sources,
1126600	1132360	Air Research Corporation supplied freezing equipment as director of R&D of the corporation,
1132360	1138440	Dr. Paul A. Scherer was both a colleague of Vannevar Bush and a cryogenic specialist.
1139000	1144760	As a quick detour, I do find it rather fascinating in 1954 under the administration
1144760	1150520	of the recent presidential incumbent Dwight D. Eisenhower. Dr. Paul A. Scherer was one
1150520	1156040	of 12 scientists named onto the board of directors of a group called the American Association for
1156040	1161800	the Advancement of Science that sought radical changes in the scientific community. This panel
1161800	1167400	of esteemed scientists sought to harness global scientific advancements for humanity's progress
1167400	1173080	instead of preserving, quote, the secrecy of scientific knowledge we already have, end quote.
1173080	1179000	Seen as Dwight D. Eisenhower is often cited as the president who lost control of UFO legacy
1179000	1184680	programs, who ran an administration in which non-human crash retrieval and material exploitation
1184680	1190920	programs broke free from traditional oversight channels and gained unprecedented autonomy.
1190920	1196680	How fascinating is it that Dr. Paul A. Scherer, a scientist alleged to have participated in
1196680	1203640	non-human biologics retrieval in 1948, desperately sought to see the end of scientific secrecy
1203640	1208040	under the guise of national security following the Truman administration?
1208040	1213640	Dr. Bronk would allegedly go on to detail full autopsies for the pilots, which were published in
1213640	1220200	the legendary Ever Elusive and Deep Sixth Project Blue Book Slash Sign Report Number 13.
1220280	1226600	These bodies feature disproportionately large heads, slant eyes, small noses, and mouths.
1226600	1231880	The creatures weighed solely 40 pounds on average with small torsos and thin necks.
1231880	1237080	The fingers of the creatures were webbed and internal systems revealed no digestive systems
1237080	1243640	or gastrointestinal tracts, no alimentary or intestinal canal, and no reproductive organs.
1243640	1248440	Instead of blood, the circulatory system of the creatures was comprised of a colorless
1248440	1254840	liquid with no red cells that smelled like ozone. These creature descriptions sound near
1254840	1261640	identical to that of the EBE1 detailed in the controversial yet provocative 1950s Majestic
1261640	1266280	12 Special Operations Manual 1 I have covered in detail with Ryan Wood.
1266280	1271320	Now, I must mention here is where there are slight variances between Scully's and Steinman's
1271320	1276760	description of the biologics. Scully described the beans as almost perfectly humanoid,
1276840	1282760	just scaled differently with perfect teeth. The retrieval process of the crashed disc at Aztec
1282760	1287640	took up to two weeks. Helicopters certainly were unable to provide the necessary carrying
1287640	1294040	capacity to retrieve the 99.9-foot disc, so how in the world was it extracted?
1294040	1299400	These points here to me offer some of the most fascinating insights into Aztec.
1299400	1305320	Some non-human craft and incredible testimonies hurt decades after the Aztec event.
1305400	1310840	The craft was dismantled. The science team figured out the large ring of metal rotated
1310840	1316920	around the centralized, stabilized cabin. Indeed, the scientists were able to dismantle the craft.
1316920	1321960	The vehicle was manufactured in segments which fitted into grooves and were pinned together
1321960	1328840	around the base. The vehicle was divided into the crew cabin in three equal-sized pieces of the disc.
1329480	1332040	Now, stop me if you've heard this before.
1332600	1338280	Well, I had contacted Admiral Bobby Ray Inman, who was the head of the National Security Agency
1338280	1343320	in the United States, deputy director at CIA, director of Naval Intelligence and a variety of
1343320	1349960	intelligence posts, a technologist and clearly someone that if this was really accurate, that
1349960	1356440	there really were UFOs and non-human intelligence around, this is a man who had to know. So,
1356440	1362120	I was able to contact him thanks to a contact through Admiral Lord Hill Norton here in the UK.
1363080	1369880	And this conversation, he alarmingly not only indicated that these issues were covered under
1369880	1374040	national secrecy laws, but that the United States government did in fact have possession
1374040	1377960	of the hardware associated with this. In other words, this was an actual physical phenomenon.
1377960	1379800	A craft, a spaceship.
1379800	1382120	Several of them, and they were in operational condition.
1382760	1387480	Bobby Ray Inman, one of if not the most critical figure to this channel,
1387480	1392840	served as director of the National Underwater Reconnaissance Office, a four-star Navy Admiral,
1392840	1398040	director of Naval Intelligence, deputy director of Central Intelligence, director of the NSA,
1398040	1405640	and board member of SAIC Wackenhut and possibly DSAI. And Inman seems to connect to every project
1405640	1411400	I do these days. I have multiple videos where Inman is discussed at length, so I highly recommend
1411400	1417720	checking out any of these projects. Famously, in a 1989 recorded phone call with NASA mission
1417720	1423080	specialist Bob Echler, Inman volunteered CIA directorate of science and technology deputy
1423080	1429720	director and NRO program B director R. Everett Heineman as the person to ask about recovered
1429720	1435320	UFOs becoming available for technological research. Inman would additionally connect
1435320	1440360	Bob Echler with another former director of Naval Intelligence, Sumner Shapiro.
1440360	1446440	In 1989, Echler met Shapiro under the pretense he was interested in working with the quote-unquote
1446440	1453160	group that managed UFO information. At this time, Shapiro was retired as DNI and served as an
1453160	1458360	executive with BDM International. BDM, of course, is another former defense contractor
1458360	1463400	purchased by Northrop Grumman I have directly accused of being involved with the UFO Legacy
1463400	1469400	program operations. Shapiro informed Echler, factions within the U.S. possessed extraterrestrial
1469400	1475400	vehicles that he, Shapiro, had even studied at close quarters. According to the former DNI,
1475400	1479800	teams would take the craft apart, pack them up and ship them around the country to different
1479800	1485720	laboratories. The craft featured unique interlocking components that had to be disassembled in an
1485720	1492040	exact sequence to be put back together. Was Shapiro talking about the Aztec case? After all,
1492040	1498680	in how many UFO crash retrieval cases do we hear of a craft being dismantled in a complex and
1498680	1505160	direct method? Let's also focus on this rotatable crew compartment. USAF Master Sergeant Edgar
1505160	1511400	Fouchet claimed the TR-3B alien reproduction vehicle whose propulsion systems were reverse-engineered
1511400	1517320	by Lawrence Livermore Labs and Sandia National Labs from non-human propulsion systems featured a
1517320	1523160	rotatable crew compartment within the triangle. The circular plasma-filled accelerator ring called
1523160	1528520	the magnetic field disruptor surrounds a rotatable crew compartment. It's far ahead of anything
1528520	1533560	you've ever imagined as far as technology. Sandia and Livermore laboratories developed a reverse
1533560	1539000	engineered MFD and I believe the government will go at any lengths to protect this technology
1540200	1542360	but you're not going to be able to build one of these from what I tell you.
1543320	1549080	Anyways, after careful dismantling of the craft, multiple concrete pads still available to this
1549080	1556120	day were constructed to assist three M25 Dragon wagon tank transports which were stored in New
1556120	1562200	Mexico bases post-World War II. Indeed, the Ramses were able to find Bureau of Reclamation
1562200	1568200	records from 1948 discussing heavy earth moving equipment, cranes, and low-boys being used to
1568200	1574200	move concrete and steel structures in Aztec for the Manco's project. Mention of the Bureau of
1574200	1579720	Reclamation possibly supplying equipment for moving of the Aztec craft gives us means to pause
1579720	1585240	and reflect. Seen as in works prior, I have discussed tunneling contracts for tunnel boring
1585240	1590920	machines under the Bureau of Reclamation secretly engaging in clandestine operations to aid in
1590920	1596040	the construction of deep underground military bases in their alleged connective tunnel systems.
1596680	1602680	The convoy carrying enormous pieces of a disk avoided roads to Aztec and drove the wreckage
1602680	1608360	to Los Alamos National Labs. The bodies were transported away, likely to write patterns in
1608360	1614120	Air Force Base, and the craft remained at Los Alamos for over a year before being transported
1614120	1619800	again. The craft being shipped around serves as another nod to Shapiro, no? And quickly,
1619800	1625000	just in case you are unfamiliar with my other work, mention of Los Alamos as the first destination
1625000	1630760	for the craft is of massive consequence. I've previously discussed extensive ties with Los
1630760	1635800	Alamos National Labs, a Department of Energy federally funded research and development center,
1635800	1642280	and deep underground military bases, UFO legacy program gatekeepers, possible material exploitation
1642280	1648360	programs, etc. But relevant to today's discussion, let's look back to 1994 to the
1648360	1654920	words of former New Mexico State Representative J. Andrew Kistner. Kistner stated sources within
1654920	1660840	White Sands Proving Ground and the Naval Research Lab informed him that two to four flying disks
1660840	1667400	were recovered during 1947 and 1948, and the disks were possessed and analyzed by both
1667400	1673080	Los Alamos National Labs and Sandia National Labs 7th Division under control of the Atomic
1673080	1679320	Energy Commission. Kistner's sources claimed that institutions such as MIT, Brookhaven National
1679320	1684840	Labs, the Rand Corporation, and Joint Research and Development Board, created partly and shared
1684840	1691160	by Dr. Vannevar Bush, played a quote unquote major role following the 1947 crashes.
1691720	1695720	Additionally prudent to Aztec, Kistner mentioned Project Supremacy,
1695720	1702440	a possible UFO related program created in 1947 that operated specifically to track and perform
1702440	1709400	data acquisition on triangulated New Mexico radar sites. The New Mexico State Rep would even state
1709400	1716040	his sources claimed presidential executive order signed in 1948 allowed the Atomic Energy Commission
1716040	1721240	full custody of the recovered disks with the National Security Council serving as program
1721240	1726280	coordinator with support from the Air Force Systems Command, the Naval Research Laboratory,
1726280	1732520	and Dr. Bush's Research and Development Board. One might recall here how Dr. Eric Davis spoke
1732520	1738360	of PEEDS, a presidential emergency action document signed in the 50s by President Eisenhower to
1738360	1745320	structure UFO legacy program operations outside of congressional oversight. In fact, post-Roswell
1745320	1752520	early July 1947, leading up to the morning of 25 March 1948, we may have even more actionable
1752520	1757960	intelligence that signifies elements of the United States government and military were actively
1757960	1765560	engaging in establishing programs to deal with recovered non-human craft. On 29 January 1947,
1765560	1771960	Secretary of War Robert P. Patterson and Secretary of the Navy, original accused MJ12 member and
1771960	1779160	likely murder victim James V. Forestall, established AFSWP, the Armed Forces Special
1779160	1786200	Weapons Project. This AFSWP was tasked to manage nuclear weapons jointly staffed by U.S. Army and
1786200	1795000	Navy. At this time, the AFSWP operated within Los Alamos and Sandia National Labs. As we know
1795080	1803000	from the 2023 and 2024 UAPDA legislation, UFO data, materials, etc., have historically been
1803000	1810440	misclassified as trans-classified foreign nuclear information under the 1954 Atomic Energy Agreement.
1810440	1817080	This threat is indeed intriguing that possibly the AFSWP out of Los Alamos and Sandia handled
1817080	1822760	the wreckage of both the Roswell and Aztec crashes and served as the foundation out of which the
1822760	1829560	Atomic Energy Commission established a 1954 agreement to obfuscate and hide UFO data.
1830440	1835320	But now that we have covered the basis of the Aztec crash, let's really start to dive in.
1840440	1846360	The Aztec crash made its way into the public zeitgeist with Frank Scully's 1950 best-selling
1846360	1851560	book Behind the Flying Saucers. Though Scully had previously written about this incident in
1851560	1857640	1949 in two variety magazine columns, Behind the Flying Saucers served as a
1857640	1863240	second real book on flying saucers after Donald Keyhoe's Flying Saucers are real.
1863240	1868600	Scully's book truly served as the impetus for conversations between physicist and consultant
1868600	1874120	to Vannevar Bush's Research and Development Board Robert Sarbacher and Canadian radio engineer
1874120	1880120	Wilbert B. Smith that would ultimately lead to Canada's first two official programs on UFOs,
1880120	1885640	Project Magnet and Second Story. We will expand on this much later in the investigation,
1885640	1892120	and I also have an entire video on Sarbacher. But Wilbert B. Smith asking Sarbacher about
1892120	1897320	Frank Scully's best seller and how much of it was ultimately true led to one of the most
1897320	1902920	fascinating memos of all time. Sarbacher informs Smith that not only the contents of
1902920	1908440	Behind the Flying Saucers were fundamentally correct, but also that flying saucers exist.
1908440	1913880	The subject of UFOs is classified in the United States even higher than the H-bomb.
1913880	1919000	And efforts to capture and study UFOs were spearheaded by Vannevar Bush.
1919000	1924760	Scully's book reported the Aztec incident as we discussed prior. Besides the data from Steinman,
1924760	1931560	which we identified, Scully also reported that up to 1950 there had been four such recoveries.
1931560	1937400	Within the book, Scully suggested based on his plentiful sources, UFOs operated on magnetic
1937400	1943240	principles, and that finally brings us to Scully's sources, the linchpin of this entire video.
1944040	1950360	Scully's source of the Aztec crash was one Mr. Silas M. Newton, a complicated, questionable,
1950360	1956760	and intriguing character who requires ample time to investigate, as well as Mr. G,
1956760	1962520	an amalgamation of up to eight scientists. Newton claimed no first-hand experience with
1962520	1968280	the crash retrieval, bar-handling equipment retrieved, souvenirs claimed in pieces taken from
1968280	1974360	the crash. Newton's information came to him from his close, first-hand confidence, the enigmatic
1974360	1982440	Mr. G. Indeed, a 1952 debunk on Aztec attempted to label Mr. G as just one man, the equally
1982440	1989160	complicated Leo Gabauer, but this is simply not the case. Using the work of Suzanne and Scott Ramsey,
1989160	1994440	as well as William Steinman, we will actually attempt to name as many of the Mr. G's as
1994440	1999480	possible later in this investigation. After all, throughout the book, Scully would describe the
1999480	2005160	collection of G's as having, quote, more degrees than a thermometer, end quote. Scully and Newton
2005160	2010680	would take these names with them to the grave. Scully first heard of the Aztec event from Silas
2010680	2016840	Newton, owner of the Newton Oil Company with a truly checkered past. The two had a relationship
2016840	2022040	for multiple years, and early on when discussing flying saucers, Newton invited Scully to the
2022040	2027800	Mojave Desert to test an oil-finding device called a doodle bug that Newton would later
2027800	2033880	on face charges for, a fraudulent device that may just have more basis in reality than Hoke's
2033880	2039960	arguments would admit. Newton would introduce Scully to Dr. G, and Dr. G would tell Scully
2039960	2045320	much of what we had covered today, the recovery being intact, low salamos retrieving the vehicle,
2045320	2050840	the craft operated by magnetism, and that some sort of plastic pamphlet was found in the craft
2050840	2057640	with symbols that were not successfully deciphered. Dr. G infamously showed Scully a cube-like device
2057640	2063160	that admitted sounds like a radio, and small gear-like objects and discs that they claimed
2063160	2068600	originated from the Aztec craft, implying these men were actually at the crash site.
2068600	2073560	The men would even show Scully images of the craft, and keep this in mind as these images
2073560	2078680	will become important throughout the video, even Scully's widow claimed she had personally seen
2078680	2084360	these photographs. But Scully wasn't the first person to whom Silas Newton would disclose
2084360	2089960	information on Aztec. No, after receiving information about the crash from the enigmatic
2089960	2096120	pool of Mr. G, likely scientists with whom Newton had previously worked alongside in the oil industry,
2096120	2101640	and before the publishing of Behind the Flying Saucers, Newton had lectured on the crash event
2101640	2108920	at the University of Denver on 8 March 1950 under the pseudonym Scientist X. At this lecture,
2108920	2114520	Newton took the place of the original speaker, possibly a Mr. G, and discussed the flying saucer
2114520	2120440	crash in an effort to interest the students in UFOs. Thankfully, radio salesman and engineer
2120440	2126040	George Kohler from Denver KMYR who was friends with Newton and possibly some of the Mr. Gs
2126040	2131240	helped set up this event. Kohler investigated the lecture, and thanks to the Ramsay's keen
2131240	2136360	research skills, both the recording as well as items from Newton's drawings on the chalkboard
2136360	2142440	were found in Scully's archive. In this 1950 lecture, Newton discussed a crash of a flying
2142440	2149160	saucer that occurred two years prior in a 500 mile radius to Denver, drew details of the craft
