start	end	text
220720	225200	and Defense Colossus and father of the B-2 stealth bomber,
225200	228080	Northrop Grumman, often overshadowed
228080	229600	by the infamy of Lockheed
229600	232200	and their involvement in the 2008 failed attempt
232200	236120	to divest recovered NHI materials to the OSAP program.
236120	239600	Northrop Grumman has largely successfully distanced itself
239600	241800	from the spotlight of defense contractors
241800	244680	engaging with UAP legacy programs.
244680	246320	In fact, focused discussion
246320	248800	on the alien reproduction vehicle, Fluxliner,
248800	250440	as relayed by Brad Sorensen
250440	253080	and the TR-3B reverse engineered triangle
253080	256120	discussed by USAF Master Sergeant Edgar Fouchet
256160	258440	seemed to primarily focus on Lockheed.
258440	260920	These testimonies highlight the defense contractor
260920	263640	successfully reverse engineering non-human craft
263640	265600	to operate under human control.
265600	267360	But throughout such disclosures,
267360	270120	Lockheed isn't the sole contractor accused
270120	272360	of such highly classified efforts.
272360	275640	Hardly mentioned, but always alongside in the shadows
275640	277200	is Northrop Grumman.
277200	279600	Could Northrop Grumman truly be involved
279600	282040	in material exploitation of technologies
282040	284460	of unknown origin, TUOs?
284460	288340	Just how far does their involvement with UFO studies go?
288340	292340	Join me today as we peer into the shadows to find out.
292340	293900	Hey guys, it's UAP Gerb
293900	295660	and thank you so much for joining me
295660	298660	as we touch back to UFOs in the private sector.
298660	300580	This time to Northrop Grumman.
300580	303300	The contractor I believe alongside Lockheed
303300	305940	is the Paramount Aerospace Corporation
305940	308860	entrenched in UFO legacy programs.
308860	311260	From whistleblower testimony to analysis
311260	314220	of Northrop's numerous acquisitions over the decades,
314220	317300	let's thoroughly dive into the legendary Northrop Grumman
317300	320700	and their involvement in UFO legacy programs.
325500	328260	Let's start by analyzing the history of Northrop
328260	332540	and its many, many, many acquisitions over the decades.
332540	334940	Northrop Grumman is an American aerospace
334940	339060	and defense company employing over 95,000 employees
339060	342020	with an annual revenue of $30 billion.
342020	345340	The industry giant has achieved extraordinary engineering
345340	347180	feat such as aiding in the development
347180	349060	of the James Webb Space Telescope
349060	353660	and directly creating the B-2 Spirit Bomber and B-21 Raider,
353660	356340	the world's only known stealth bombers.
356340	359260	Northrop Grumman operates in four major divisions,
359260	362300	aeronautics, defense, space and mission systems,
362300	363900	outside of military aircraft,
363900	366020	space systems and weapon development.
366020	368500	Northrop also engages in cyber security,
368500	372100	information technology and radar and sensor systems.
372100	374780	Briefly, I do take an extreme interest
374780	378220	in Northrop's C-4 ISR, Command Control,
378220	380540	Communications, Computers, Intelligence,
380540	382460	Surveillance and Reconnaissance,
382460	384540	which falls under Northrop's land-based
384540	386300	critical technology services,
386300	388180	sustainment and modernization.
388180	392060	C-4 ISR is essentially the military's nervous system
392060	395620	consisting of various electronic equipment and technologies
395620	397500	serving to aid the modern warfighter
397500	399380	through data and intelligence.
399380	401220	I am currently working on a thesis
401220	404420	that select contractor C-4 ISR programs
404420	408260	engage in deep-six waved USAPs for crash retrieval
408260	412300	and ARV testing, data and analysis, let me explain.
412300	414740	Northrop was one of the premier contractors
414740	418340	operating C-4 ISR for the Strategic Defense Initiative
418340	421100	instituted under Reagan in 1983.
421100	423340	Northrop created the first laser radar
423340	425220	used in space for SDI.
425260	427900	I have discussed numerous times lines of research
427900	432460	which state SDI focused on Soviet ICBM nuclear defense,
432460	435500	secretly studied and employed offensive capabilities
435500	438780	against UAP and siphoned program funds
438780	441620	to UAP legacy programs such as the DARS,
441620	443420	Defense Advanced Research Center,
443420	446100	proposed to exist in an ARPA document.
446100	449700	SAIC, Science Applications International Corporation,
449700	452820	frequently secures massive hundreds of million dollar
452860	454980	contracts for C-4 ISR
454980	457700	at the Naval Surface Warfare Center Crane.
457700	459860	I have published extensive research,
459860	462980	SAIC runs an off-world technologies division
462980	467100	to house recovered NHI artifacts at the Crane Naval location.
467100	469580	When discussing witness Ed in the existence
469580	471660	of a joint ARV testing program
471660	474180	out of Edwards Air Force Base in Area 51
474180	476140	under the Edwards 412 test group,
476140	479980	I made reference to a Lockheed Martin ISR case study.
479980	481780	In this study, Lockheed was tasked
481820	484740	with updating the system used by USAF Warfare Center
484740	487540	for Intelligence Collection and Data Processing.
487540	490820	Lockheed reconfigured a two phase security classification
490820	494700	system used by the National Geospatial Intelligence Agency.
494700	497300	Yes, the same agency Grush was a part of
497300	499700	when liaison to the UAP task force
499700	501860	and the same agency recently mentioned
501860	504220	by respected journalist Chris Sharp
504220	508060	as participating in undersea UAP crash retrievals.
508060	510500	The system was implemented to the combined air
510540	513420	and space operation center at Nellis Air Force Base,
513420	515620	which is tasked with processing information
515620	518500	for exploitation of time sensitive targets.
518500	520100	At the time I speculated,
520100	522740	although this Lockheed project arose from challenges
522740	526700	in the Nellis Red Flag Advanced Aerial Combat Training Exercise,
526700	529780	could such systems be used to monitor UAP
529780	531860	and UAP crash retrievals?
531860	534060	Although C4 ISR is common
534060	536020	and the nervous system of the armed forces,
536020	538660	I do think analyzing Defense Corporation's
538700	542980	C4 ISR contracts and projects with USAF Army
542980	545220	and Navy can lead to knocking on the door
545220	547780	of UAP program operations.
547780	549140	And after that long discussion,
549140	551860	finally back to the history of Northrop Grumman.
551860	555500	NG arose from the merging of two military aircraft companies,
555500	557500	the Grumman Aircraft Engineering Company
557500	560100	and the Northrop Company in 1994.
560100	561780	Throughout its storied history,
561780	564260	Northrop made a few very key acquisitions.
564260	566700	We will continue to reference over and over
567260	568660	again throughout this project.
568660	571780	One such acquisition occurred in 1999
571780	574060	with procurement of Teledyne Ryan,
574060	577260	developer of surveillance systems at unmanned aircraft.
577260	581060	In 2002, Northrop Grumman acquired TRW Inc,
581060	583940	a corporation involved in aerospace, electronics
583940	585980	and the automotive industries.
585980	588380	Outside of computers, systems engineering,
588380	591780	integrated circuits, TRW was a true trailblazer
591780	593300	in spacecraft construction,
593340	596020	building pioneer one, 10 and numerous
596020	597740	space-based observatories.
597740	599980	The defense giant considered TRW,
599980	602340	its quote unquote capstone acquisition
602340	604260	signaling the end to Northrop Grumman's
604260	606220	aggressive purchasing streak.
606220	608780	Why was TRW considered the crown jewel
608780	610100	of Northrop's purchases?
610100	611820	While there is evidence to suggest
611820	614580	this was due to TRW operating a portfolio
614580	617620	of UAP legacy programs upon purchase.
617620	619780	Lengthy investigation must be done
619780	622260	to discover the UFO program portfolio
622260	625020	Northrop may have inherited from TRW.
625020	627220	TRW has long been associated
627220	629100	with a rumored crash retrieval program
629100	631220	run out of Wright-Patterson Air Force Base,
631220	633660	a topic even touched on by Lou Elizondo
633660	635180	in his book Eminent.
635180	637780	And let's mention that in June of 1960,
637780	640820	TRW spawned the Aerospace Corporation.
640820	643220	The Aerospace Corporation has additionally
643220	645820	been implicated in UFO legacy programs
645820	647740	and served as a place for employment
647740	649580	for OSAP physicist and member
649580	652740	of the Wilson Davis meeting Dr. Eric Davis.
652740	654740	I would additionally like to draw attention
654740	658660	to the year the Aerospace Corporation was founded in 1960
658660	660740	and relate this founding to the testimony
660740	663540	of Lieutenant Colonel Philip J. Corso.
663540	667220	Corso stated 1958 to 1962 oversaw
667220	669580	the golden age of U.S. Army R&D
669580	672260	where Army assets, universities, laboratories,
672260	673980	and private industry were leveraged
673980	676420	to reverse engineer non-human technology
676420	678540	to bolster the U.S. war machine.
678580	680980	Analyzing Army primers from around this time
680980	683580	highlight a period of massive innovation
683580	685580	in Army research and development.
685580	689620	The MITRE Corporation was born during this time in 1959
689620	692220	with lines of research to suggest its formation
692220	695060	was to engage in such research and development projects
695060	698580	alongside Bell Labs, Sperry Rand, et cetera.
698580	702020	The Aerospace Corporation founded just one year post-MITRE,
702020	705580	maybe one additional corporation spawned from TRW
705580	708260	for U.S. Army legacy operations.
708260	711780	And worthy to note, both MITRE and the Aerospace Corporation
711780	714900	are both known as FFRDCs,
714900	717780	federally funded research and development centers.
717780	720460	Present day, the Aerospace Corporation manages
720460	723620	the Aerospace FFRDC for the Department of Defense
723620	725340	and Air Force to support, quote,
725340	729140	national security space programs, end quote.
729140	732220	We are truly the only space enterprise
732220	734380	that exists in the United States.
734380	737060	And I mean this at the agency level in the government,
737060	739820	the FFRDCs in private industry.
739820	741660	There is no other organization
741660	745060	that does national security space, civil and commercial,
745060	746700	and international as well,
746700	748620	that ties these all together with both the breadth
748620	750260	and the depth that we bring to this problem.
750260	753460	I have spoken at length about FFRDCs,
753460	755100	semi-private institutions
755100	758620	that play a crucial hand in UAP legacy programs.
758620	761540	I recommend any of my previous four investigations
761540	763260	to hear more on the subject.
763260	766620	It is intriguing, Dr. Eric Davis of the Wilson Davis Memo,
766620	768940	all but admitted the Aerospace Corporation
768940	771460	built from TRW is actively involved
771460	773860	in UAP legacy programs.
773860	775060	And that up to that point,
775060	779780	TRW had been a primary contractor in such UFO programs.
779780	781700	So all this talk about private contractors,
781700	782700	you know, the big Lockheed Martin,
782700	785420	what about federally funded research and development centers,
785420	789220	such as MITRE, RAND, TRIAD, Oak Ridge, and UARC,
789220	790820	so university affiliated research centers,
790820	793100	where do they fall into this?
793100	794620	Only one, and I won't name it.
795620	800100	It started out as a contractor in 1960,
800100	802380	starting not too long after it was born.
802380	804860	It was actually a spinoff of TRW.
804860	808140	So TRW was the principal investigator for the first
809660	814420	roughly what, almost 30, yeah, practically, well, 29 years.
814420	816740	Before we keep discussing TRW,
816740	820420	let's highlight a former U.S. Premier Electronics Manufacturer
820420	822980	implicated in TUO exploitation
822980	826460	by Lieutenant Colonel Corsa with possible ties to MITRE
826460	828500	and the Aerospace Corporation,
828500	831260	this being the company I just mentioned above,
831260	833420	the Sparey RAND Corporation.
833420	835500	In his manuscript, Corsa would reference
835500	838700	the personal memoirs of Lieutenant General Arthur Trudeau,
838700	840460	Chief of U.S. Army R&D
840460	843660	and Founder of the Army's Foreign Technology Division,
843660	846060	and how Trudeau would engage in frequent meetings
846060	847500	with Sparey RAND's board,
847500	850620	including legendary General Douglas MacArthur.
850620	853260	Sparey RAND went defunct in 1986
853260	856140	and its former divisions became part of Lockheed Martin,
856140	859780	Raytheon, Honeywell, and you guessed it, Northrop Grumman,
859780	863780	all companies implicated in UFO legacy programs.
863780	865980	But let's get back to TRW.
865980	869300	TRW features some familiar faces of this channel
869300	871380	many will recognize.
871380	874100	Remember if you will, Dr. Eric Walker,
874100	877540	the scientist named by physicist Dr. Robert Sarbacher
877580	880460	as participating in UFO crash retrieval meetings
880460	884020	alongside Vannefar Bush in the 1950s.
884020	885700	Walker started Penn State's
885700	887780	University Affiliated Research Center,
887780	890420	self-admitted he knew about the Majestic 12
890420	895300	and was present at the 1965 Kecksburg, Pennsylvania UFO crash.
895300	897380	I have always talked about how Walker
897380	900780	is one of the most crucial names in UFO crash retrieval
900780	904980	and reverse engineering programs in the 1950s and 1960s.
905020	906980	Much intrigues me about Walker,
906980	911060	including his position as former chairman of TRW.
911060	914180	TRW has also been discussed at length
914180	916980	by respected researchers such as Richard Dolan
916980	920260	as the primary contractor running a crash retrieval program
920260	922580	under the project named Zodiac.
922580	925260	Project Zodiac, an MJ-12-like entity,
925260	926820	is not our subject today.
926820	928660	However, we may discuss it soon
928660	931740	as the story of Zodiac by pseudonym Sedge Masters
931740	933940	is utterly captivating.
933940	937220	And with TRW, we may just have a paper trail
937220	941020	to connect them and Northrop to legacy operations.
941020	943820	In 2004, former assistant secretary
943820	945500	of housing and urban development,
945500	948380	Catherine Austin Fitz, wrote a paper called
948380	951220	The Black Budget of the United States.
951220	954620	This paper stated a large portion of the nation's wealth
954620	957020	had ongoing leave and illegally diverted
957020	959140	into secret, unaccountable channels
959140	963100	to support clandestine military research and development.
963100	966300	Some to a majority of which had been suggested
966300	968340	to be UAP-related.
968340	969780	While at the HUD department,
969780	971420	Fitz came across information
971420	974940	various high-profile defense contractors accounting systems
974940	977540	were responsible for scrubbing and obfuscating
977540	979740	the direction of these funds.
979740	982660	Although a 1990 federal law mandated
982660	985620	every single U.S. government agency be audited,
985620	988900	the Pentagon never publicly faced a comprehensive audit
988900	992680	until one was launched in December of 2017.
992680	994280	And not to mention since,
994280	997000	the Pentagon has never passed an audit.
997000	1000480	And this 2017 audit may have happened solely due
1000480	1003560	to another Catherine Austin Fitz University paper
1003560	1008560	detailing $21 trillion in unauthorized spending
1008560	1011080	in the DOD and Department of Housing
1011080	1014920	and Urban Development from 1998 to 2015.
1014920	1016440	In the Wilson Davis memo,
1016440	1018660	which I have talked about so many times,
1018660	1021800	Admiral Thomas Wilson relates to Dr. Eric Davis,
1021840	1022920	the watch committee,
1022920	1026520	the gatekeepers of the UAP legacy program portfolio,
1026520	1029160	told Wilson they are organized after an audit
1029160	1032360	in the 1990s almost blew their cover.
1032360	1035120	What this means is essentially a failed audit
1035120	1037800	led to UAP programs being reorganized
1037800	1040760	under the special access program oversight committee,
1040760	1042600	senior review group.
1042600	1044240	Here is where we circle back.
1044240	1047440	In 2003, Northrop Grumman settled a lawsuit
1047440	1051400	from the U.S. government for $111 million,
1051400	1054400	almost $200 million today.
1054400	1058440	This settlement was due to Northrop subsidiary TRW,
1058440	1062200	overcharging for government work done on space projects
1062200	1064840	in the early 1990s.
1064840	1069120	This suggests TRW's inflated space project contracts
1069120	1071920	were implicated and uncovered in the failed audit
1071920	1073880	mentioned in the Wilson Davis memo
1073880	1076640	that took place in the 1990s.
1076640	1079560	Timelines indeed match up as the beginning roots
1079600	1083480	of this lawsuit can be traced back to 1994.
1083480	1086840	TRW's likely involvement with UAP legacy
1086840	1089640	waived unacknowledged special access programs
1089640	1091760	appeared as contract overcharging
1091760	1094680	to the wider DOD auditing officials,
1094680	1097160	leading to the lawsuit against TRW
1097160	1100200	settled by Northrop, utterly fascinating.
1100200	1102280	If this hypothesis is accurate,
1102280	1106040	Northrop settled the suit and reorganized their UAP portfolio
1106040	1109640	under the SAPOX Senior Review Group program reorganization
1109640	1111440	that was relayed to Wilson.
1111440	1115000	To make Northrop's purchase of TRW even more interesting,
1115000	1118360	shortly before Northrop bought TRW in 2002,
1118360	1123360	TRW had purchased BDM, Braddock Dunn and McDonald in 1997.
1124000	1126200	BDM was a technical services firm
1126200	1128320	that headquartered at Fort Bliss, Texas,
1128320	1130360	White Sands Missile Range, New Mexico,
1130360	1132840	and Holloman Air Force Base, New Mexico.
1132840	1135520	BDM specialized in and worked primarily
1135520	1138040	with missile guidance, application optics,
1138040	1141640	electronic instrumentation, and radiation physics.
1141640	1144760	BDM was also founded in 1959,
1144760	1148560	around the same time as MITRE and the Aerospace Corporation.
1148560	1152240	BDM was mentioned specifically by Commander Will Miller
1152240	1155360	of the Wilson Davis Memo in the year 2000.
1155360	1157280	The former U.S. Navy commander
1157280	1159440	stated numerous government individuals
1159440	1162040	such as Defense Intelligence Agency directors
1162040	1164920	who in this case would have been Vice Admiral Thomas Wilson
1164960	1167360	were isolated from UAP knowledge.
1167360	1169520	The quote-unquote keepers of the secrets
1169520	1173120	resided in DOD middle management and civilian contractors
1173120	1176360	like Boeing, Lockheed, and BDM.
1176360	1177720	To learn more about Miller
1177720	1179360	and why his words carry weight,
1179360	1181320	I highly recommend watching my video
1181320	1182680	on the Wilson Davis Memo.
1182680	1185480	Sure, it's my first video and it's very amateurish,
1185480	1187760	but there's still some good information there.
1187760	1189760	BDM could warrant its own video,
1189760	1192240	but for now, I leave you with this.
1192240	1195720	Just like FFRDCs, I have talked ad nauseam
1195720	1197920	of Major General Albert Stubblebine
1197920	1200840	and how his department, U.S. Army INSCOM
1200840	1202640	and their previous Special Forces Unit,
1202640	1204560	the Intelligence Support Activity,
1204560	1208320	have been historically involved with UAP crash retrieval.
1208320	1211800	In 1984, Stubblebine was replaced as head of INSCOM
1211800	1215520	and went on to serve as vice president for BDM.
1215520	1217960	The following year in 1985,
1217960	1221320	BDM would host an advanced theoretical physics conference
1221320	1225360	to discuss UFO reverse engineering opportunities.
1225360	1228280	And actually, let's not stop there with BDM.
1228280	1231600	In 1989, NASA mission specialist Bob Eschler
1231600	1234880	was introduced to retired rear admiral Sumner Shapiro
1234880	1236600	from Bobby Ray Inman.
1236600	1240440	Inman was then board member of SAIC and Wackenhut
1240440	1244180	and former NSA director and CIA deputy director.
1244180	1247480	I have reason to believe Inman engaged with UAP programs
1247480	1249040	in each of these four positions,
1249040	1251080	but that is not our topic for today.
1251080	1253840	Shapiro told Eschler factions within the U.S.
1253840	1255840	possess extraterrestrial vehicles
1255840	1258960	and that he had even studied one at close quarters.
1258960	1262200	According to Shapiro, teams would take apart craft,
1262200	1264600	pack them up and ship them across the country
1264600	1266200	to different locations.
1266200	1269280	These craft featured unique interlocking components
1269280	1272000	that had to be dissembled in an exact sequence
1272000	1273640	to be put back together.
1273640	1276000	Rear admiral Shapiro was not only
1276000	1278080	former director of naval intelligence,
1278080	1283080	but also BDM international board member at the time, 1989.
1283500	1285740	To this day, Northrop Grumman maintains
1285740	1288200	a major corporate presence in Tyson Corner
1288200	1290720	near the former BDM headquarters.
1290720	1293880	All of this commentary on TRW, Teledyne Ryan,
1293880	1295840	which we will get to shortly in BDM,
1295840	1297680	served to highlight how Northrop Grumman
1297680	1301160	and its many acquisitions interweave intimately
1301160	1304100	with numerous cases we have covered on this channel.
1304100	1306840	If the claims of Philip J. Corso are indeed true,
1306840	1309480	Northrop's modern day legacy program operations
1309480	1312320	can likely trace its roots back to the US Army's
1312320	1316800	golden age of research and development in 1958 to 1962.
1316800	1319240	This would also mean many of Northrop Corporation
1319240	1320900	and Northrop Grumman's acquisitions
1320900	1323040	were to purchase companies that had active,
1323040	1326080	ongoing UFO legacy programs.
1326080	1328760	This sort of context is crucial to establish
1328760	1330880	before we explore whistleblower claims
1330880	1333920	of Northrop's operations in these programs.
1333920	1335800	And last thing before we continue,
1335800	1338940	many individuals think of Lockheed Skunkworks Division
1338940	1341160	when they picture UFO reverse engineering
1341160	1344400	and material exploitation programs in the private sector.
1344400	1347600	Well, in 1992, Northrop created its own
1347600	1350120	quote unquote answer to Skunkworks.
1350120	1353080	Northrop created the NATDC,
1353080	1355840	Northrop Advanced Technology and Design Center
1355840	1360080	to focus on the company's core key defense programs.
1360680	1365680	While we have already discussed many of NG's acquisitions
1366080	1368080	and their ties to UFO legacy programs
1368080	1370600	from the 1960s to 1990s,
1370600	1372600	let's back up and trace mentions
1372600	1375080	and claims surrounding specifically
1375080	1378280	the Northrop Corporation and later Northrop Grumman.
1378280	1381040	I often think back to the words of US Army Colonel
1381040	1384520	and advisor to US Army Futures Command, Carl Nell,
1384520	1385520	who once stated,
1386120	1388000	Non-human intelligence exists.
1388000	1391080	Non-human intelligence has been interacting with humanity.
1391080	1395200	This interaction is not new and it's been ongoing.
1395200	1398040	And there are unelected people in the government
1398040	1399760	that are aware of that.
1399760	1403200	And so, Carl, that is quite a bold statement.
1405200	1407200	I'm wondering and I'm curious,
1407200	1410600	how confident are you that that is true?
1410600	1412000	There's zero doubt.
1413000	1416000	Nell has served as an outspoken advocate for David Grush
1416000	1419000	and the existence of technologies of unknown origin.
1419000	1422000	One has to wonder if this absence of doubt
1422000	1425000	arose from Nell's position as Deputy CTO
1425000	1428000	and Director of Systems Engineering and Integration
1428000	1431000	for 13 years on Northrop Grumman.
1431000	1434000	After all, while serving as Northrop's Deputy CTO,
1434000	1437000	Nell was additionally serving as Command Representative
1437000	1440000	to US CENTCOM for Army Foreign Service,
1440000	1444000	US CENTCOM for Army Foreign Material Program.
1444000	1447000	Northrop's earliest contributions to legacy programs
1447000	1449000	may trace back to 1968.
1449000	1453000	MS Can and GM Andrew of Northrop Northair
1453000	1456000	published a paper on the electro aerodynamics
1456000	1459000	in supersonic flow, suggesting Northrop was researching
1459000	1461000	methods to reduce drag of an aircraft
1461000	1465000	by creating an electrostatic field around the craft.
1465000	1469000	This may remind some of T. Townsend-Brown and electro-gravidics.
1469000	1472000	In Nick Cook's excellent book, The Hunt for Zero Point,
1472000	1475000	one Dan Marcus is mentioned, a pseudonym for a source
1475000	1478000	in the British aerospace industry.
1478000	1481000	Marcus relayed to Cook that in 2002,
1481000	1483000	the Pentagon pulled the specific paper and, quote,
1483000	1485000	made it disappear, end quote.
1485000	1488000	Marcus would suggest the B-2 Spirit Bomber
1488000	1491000	applied these concepts to employ an electrostatic field
1491000	1494000	around the aircraft to reduce drag.
1494000	1497000	In fact, some UFO researchers such as Michael Schrap
1497000	1500000	and Dr. Richard Boylan take this a step further,
1500000	1503000	suggesting the B-2 employs reverse engineered
1503000	1505000	possibly electro-gravidic technology,
1505000	1508000	leading to the massive cost of the systems.
1508000	1510000	The question is, and Mark talked about this before,
1510000	1513000	is there more going on to the B-2 than meets the eye?
1513000	1517000	Aviation Week Space Technology, March 9, 1992,
1517000	1523000	had a very interesting article from people
1523000	1525000	who worked at Northrop who were very upset
1525000	1529000	that the technology associated with the B-2 program
1529000	1532000	was not being trickled down to the public industry.
1532000	1535000	They talk about how the B-2 electrically charges
1535000	1538000	the leading edge of the wing to reduce the radar cross signature.
1538000	1541000	That's what you see in this diagram right here.
1541000	1543000	And then negatively charges the exhaust gases
1543000	1545000	to reduce the infrared signature.
1545000	1548000	This is the same type of electro-gravidic technology
1548000	1552000	that T-Towns and Brown had originally proposed in the 1930s.
1552000	1555000	So this technology might date back a lot earlier
1555000	1557000	than we originally thought.
1557000	1560000	The first true mention of Northrop engaging with NHI technology
1560000	1564000	comes from the work of UFO researcher William Hamilton.
1564000	1566000	Hamilton's book, Cosmic Top Secret,
1566000	1570000	is in my opinion the most underappreciated book
1570000	1572000	in all of ufology.
1572000	1576000	It is a truly excellent piece, decades ahead of its time.
1576000	1580000	For example, the 1992 book makes the first recorded mention
1580000	1583000	of the term ARV and discussion of the Fluxliner,
1583000	1586000	which wouldn't rise to fame until Stephen Greer's
1586000	1588000	2001 disclosure project event.
1588000	1591000	Mind you, Hamilton did misquote the ARV acronym
1591000	1596000	stating Alien Replicated Vehicle instead of Alien Reproduction Vehicle.
1596000	1599000	However, my research has shown Hamilton spoke to Bill Scott
1599000	1601000	of Aviation Week in Space Technology
1601000	1604000	to discuss the Brad Sorenson Fluxliner testimony
1604000	1606000	in the early 90s.
1606000	1608000	The next time someone tries to say Stephen Greer
1608000	1611000	coined the term ARV, send them this passage.
1611000	1614000	And Hamilton actually told Greer about the 1988
1614000	1617000	Norton Air Force Base Show Fluxliner incident
1617000	1620000	and actually passed along both primary witness Sorenson
1620000	1623000	and aerospace illustrator McCandlish to Greer.
1623000	1626000	Hamilton was one of the first to draw serious research
1626000	1630000	to the Antelope Valley, California, near Edwards Air Force Base.
1630000	1634000	Hamilton drew attention to Lockheed's Gunkworks, Rockwell,
1634000	1637000	McDonnell Douglas, and Northrop, all having plants
1637000	1639000	in Palmdale, California.
1639000	1642000	The nation's then chief center of aerospace technology
1642000	1646000	in the middle of these complexes sat Air Force Plant 42,
1646000	1649000	a name many associate with UAP programs.
1649000	1652000	The author of Cosmic Top Secret does not draw attention
1652000	1655000	to the Northrop facility near Palmdale,
1655000	1658000	but instead to a secret underground installation
1658000	1661000	north in the Tujachepe Mountains.
1661000	1665000	Hamilton accuses the Northrop-Tahan Ranch Radar Cross-Section Facility
1665000	1670000	and accompanying underground installation as a UAP program facility.
1670000	1674000	Very little is known about this facility and the underground extension,
1674000	1676000	but let's see what we can dig up.
1676000	1680000	This site officially serves as a radar cross-section range.
1680000	1684000	Quickly, what exactly is a radar cross-section facility?
1684000	1688000	To summarize, these facilities utilize high-frequency radio waves
1688000	1690000	to test aircraft radar signatures.
1690000	1693000	The sites utilize large runways and pylons
1693000	1695000	raised from underground on concrete diamonds
1695000	1699000	as mounting pads to blast craft and materials with radar.
1699000	1703000	Many RCS facilities saw construction during the Cold War.
1703000	1706000	This led the majority of installations being built underground
1706000	1710000	to hide RCS pylons, equipment, models, and technologies
1710000	1713000	away from Soviet spy satellites.
1713000	1717000	In Cosmic Top Secret, William Hamilton discussed numerous statements
1717000	1721000	recounted to him, such as a 1988 sighting of a giant boomerang
1721000	1724000	over the Northrop facility and a flying saucer
1724000	1726000	seen taking off from a building on the property.
1726000	1731000	The Northrop RCS facility has recorded several anomalous sightings throughout history,
1731000	1734000	oftentimes glowing orbs seen around the facility.
1734000	1736000	According to some researchers,
1736000	1739000	the facility sees a disproportionate amount of sightings
1739000	1743000	compared to the Lockheed and McDonnell Douglas RCS facilities nearby.
1743000	1747000	And this isn't the first time I've discussed this Northrop location.
1747000	1751000	Remember back to my work on the Triangular Alien Reproduction Vehicle,
1751000	1754000	the XF-131 Super Sentinel.
1754000	1758000	Let's reference forensic artist Bill McDonald's 1992 piece,
1758000	1760000	the Tuhachibi Triangle,
1760000	1764000	in which the artist drew a reverse-engineered triangular craft
1764000	1769000	detailed to him by disgruntled engineers from Lockheed Martin and Northrop Grumman.
1769000	1773000	The engineers hailed from the Northrop RCS facility at Tehan
1773000	1776000	and Lockheed Martin-Hellendale RCS plant.
1776000	1778000	According to their testimonies,
1778000	1781000	the facilities doubled as UFO reverse engineering
