start	end	text
822880	828960	USMC vet retired at the rank of captain with a history of flight testing of exotic experimental
828960	834000	aircraft at Wright Pat. While working for a defense contractor and Wright Patterson Air Force
834000	840960	Base, Uhouse claimed to work as a pilot and design engineer for a flying disk simulator.
841520	847280	The simulator, according to Bill, became operational in 63 to 64 and was based off
847280	851920	a recovered disk retrieval. And you can probably guess the crash he names.
852320	862160	As I watch, the reason why I'm saying this is because the simulator wasn't actually functional
862160	870960	until around 1958 where the simulator was actually operable. The simulator that they used or the
872080	877920	craft that they used to build, which is a 30-meter one, was the one that the crashed in
878720	888000	Arizona, Kingman, Arizona, back in 53 or 52, I think it was 53.
888800	893760	According to Uhouse, the craft was taken to Area 51 slash the Groom Lake facility
893760	899280	and the dead pilots were taken to Los Alamos, part of the AEC. Gotta mention, Uhouse also
899280	903600	makes numerous other statements including touching on a recovered extraterrestrial
903600	908400	humanoid codenamed J-Rot. However, this of course is not the subject of our video.
909200	914400	Because Uhouse is making such high-profile claims and disclosing through Greer, he must
914400	920160	be riddled with red flags, no? Guys, I have to do this myself too, but let's start removing
920160	926240	whistleblowers from the stain of Greer and everything he touches. While Greer himself
926240	931760	is egotistical, money-driven, and very problematic, he has platforms numerous
931760	937680	incredible individuals to tell their tales, including Wagan, Uhouse, Herrera, Bushman, etc.
938240	942880	One common thing you will learn from the men with incredible stories, they only disclosed
942880	948800	through Greer because they knew no other route, and many, like Herrera, have regretted going
948800	954560	through Greer. Anyways, Uhouse worked on a flight sim based off the 53 crash disc.
955120	959360	These claims are far too crazy to be taken seriously when we cannot verify a man's
959360	963920	credentials, who discloses through Greer similar to Don Phillips. Thanks again to the
963920	968640	investigation done by Richard Gelderich Jr., Uhouse's storied history in the Marine Corps
968640	975840	can be indeed verified. Remember, Uhouse claims 14 years in USMC services, 10 years in the Corps,
975840	980160	and 4 years working with USAF in private industry on experimental testing.
980160	985760	In this clipping from March 3, 1949, we can see proof of William G. Uhouse's re-enlistment with
985760	992240	the Corps after previous USMC service, and again on the 30th of March, 1953. We can see in the
992240	998320	evening times a newspaper article on Uhouse, this article confirms 8 years in USMC service,
998320	1004320	and tours in Korea for Uhouse, and importantly shows Bill's demonstrating capabilities of the
1004320	1010080	Second Engineers Battalion. Bill's role in the Second Engineers Battalion was also confirmed
1010080	1015360	in the service company report. And lastly with Uhouse, it's just kind of important to note
1015360	1021520	in this How and Why article, it's stated Uhouse was invited by a man from Link Aviation,
1021520	1026800	a simulator manufacturer company, to aid in the building of the F-102 simulator,
1026800	1032160	B-47 simulator, and later on the flying disc simulator based off the Kingman crash.
1036800	1040480	And quickly, I just want to cover some additional witnesses to this case who
1040480	1047600	vary wildly in believability and credibility. In 1997, Leonard Stringfield, a respected UFO
1047600	1052160	researcher, was approached by a pilot after a lecture at the Lunken Airport in Cincinnati,
1052160	1058240	Ohio. The pilot claimed to have been present at the crash site in 1953 and gave a recount of the
1058240	1063600	biologics recovered that was very similar to Stansel, around four feet tall, large eyes,
1063600	1071840	brown skin on face, and silvery metallic suits. And in 1994, another man codenamed JLD approached
1071840	1077760	Stringfield, making similar claims about the crash but died shortly after. The glaring red flag of
1077760	1084000	these unnamed and unaccredited sources came from one Judy Wolcott, who claimed to UFO researcher
1084000	1089920	Don Schmidt, her husband, a Vietnam conflict officer, wrote to her saying he had been present
1089920	1096320	at a UFO crash retrieval in Kingman, Arizona, where biologics had been recovered. Wolcott
1096320	1102560	claimed her husband unfortunately was killed by NVA in the war. Wolcott was ousted by author Nick
1102560	1108800	Redfern, who discovered that her events absolutely did not add up. Her husband had not died in Vietnam,
1108800	1114800	and her own daughter stated Judy often lied and made up stories. Whether this was an attempt at a
1114800	1121120	claim to fame or purposeful disinformation, we do not know. However, her case and testimony and
1121120	1127040	the falsity of it is worth mentioning. What's going on guys? I hope everybody enjoyed this
1127040	1132880	look into the Kingman, Arizona UFO crash. This case is of course severely overshadowed by its
1132880	1139120	older brother at the 1947 Roswell crash, so little attention is paid to this case. I think it's
1139120	1143680	incredibly interesting where things get hairy for me like most cases because I do tend to focus on
1143680	1152080	nuts and bolts with my videos is the biologics. The 4 foot tall humanoid looking creatures with
1153120	1159840	brown faces and silvery metallic suits, it gets strange. One theory I've heard to debunk this
1159840	1165680	case, which is very strange for me, is USAF secretly testing aircraft and biologic effects
1165680	1171680	when flying through nuclear clouds. So aircraft were remote controlled and chimpanzees were put
1171680	1178720	in suits and crashed and killed. This of course doesn't explain the craft resistance to deformation
1178720	1184720	at 1200 miles per hour, as Stancil said, but that's one of the funny debunks I've come to see.
1184720	1190960	What do you guys think about the Kingman crash? If you're from Arizona and from the area and
1190960	1196560	there's some more lore to this case that I am not hearing about, let me know. I'd love to hear from
1196560	1201200	you guys some people boots on the ground from the actual area, so sorry for the long break guys,
1201200	1205440	we'll be back to normal posting now. If you like this video, please remember to like and
1205440	1211040	subscribe. The channel is doing so well. We're almost at 2000 subs and growing fast, so thank you
1211040	1216720	guys so much for being here. As always, have a wonderful day and thanks for tuning in. I'll catch
1216720	1217280	you next time.
