start	end	text
337000	340100	These triangles are often described as colorful.
340100	346100	A far cry from our dark gray, black craft with three lights, the subject of today's analysis.
346100	352400	Although Arrow and Blue Book are not necessarily trustworthy, we can form a strong observation here.
352400	358300	Analyzing historical UFO reporting trends, thank you to UFOsearch.com and Richard Geldreich.
358300	368100	We can directly observe the time period of 1940 to 1970 and 2000 to modern day see few triangular craft sightings reported.
368100	377600	1970 to 2000, particularly the 1980s and 1990s, see an overwhelming number of reported triangular UFO sightings.
377600	381700	Not only does this confirm the data and claims made further in this video,
381700	387600	but this also suggests a worldwide multi-decade UFO flap of triangle-shaped craft.
387600	393200	With the cases and testimony we will explore in this video, a strong thesis could be constructed.
393300	403700	That sometime in the 1970s, legacy UFO programs began constructing triangular alien reproduction vehicles based on non-human triangular craft
403700	410600	and iterated on and tested such craft over military bases during the 1980s to 2000s.
410600	416000	And let's also reference the controversial Majestic 12 document titled Somme 101,
416000	419700	or the Special Operations Manual I covered at length with Ryan Wood.
419700	423900	In the description of craft from this document allegedly dated 1954,
423900	430000	we can find description of triangular-shaped craft amongst the saucers, spheres, cigars, etc.
430000	431600	The triangles read, quote,
431600	437300	This craft is believed to be new technology due to the rarity and recency of observations.
437300	443800	Radar indicates Nysosceles triangle profile, the longest side being nearly 300 feet in length.
443800	447900	Little is known about the performance of these craft due to the rarity of good sightings,
447900	455800	but they are believed to be capable of high speeds and abrupt maneuvers similar to or exceeding the performance attributed to types A and C.
455800	462300	In the midst of a slew of anonymous triangular sightings with strange lights and fixtures in the 1980s and 1990s,
462300	467000	which we will discuss later, the 1989 Belgian UFO wave arose.
467000	472900	All too often associated with the Patrick M. Hoekst photograph are labeled a case of mass delusion.
472900	477800	The Belgian Triangle UFO wave has incredible amounts of worthwhile investigation.
477800	481800	The wave is not the subject of today's video, but let's briefly discuss.
481800	491200	In November of 1989, hundreds of reports surfaced from Belgium of a large, flat, triangular-shaped craft with lights underneath flying at low altitudes.
491200	494800	The event culminated on the night of March 30th, 1990,
494800	502700	where an unknown object was tracked by radar and pursued by two Belgian F-16 fighters who were unable to locate the triangle.
502800	508300	Internal DOD documents once classified revealed U.S. authorities investigated the case
508300	517400	and even confirmed to the Belgian Air Force and Ministry of Defense that no USAF stealth aircraft such as the B-2 or F-117 were used in the region.
517400	522700	But what if this wave of sightings strangely caught on radar on March 30th, 1990
522700	530600	was a series of tests over an allied nation of a stealth craft even more secret than the B-2 and F-117?
530700	536200	What if this aircraft program was deep-sixed and embedded within special-access programs,
536200	542400	within reach of only those with need-to-know access in the highest clearances the US had to offer?
542400	547900	What if this craft was the TR-3B reverse-engineered triangle?
553000	558800	In at least three of my projects, I have mentioned the testimony of USAF Master Sergeant Edgar Fouchet
558800	564100	and his claims of anti-gravity reverse-engineered triangular craft called TR-3B.
564100	569700	Black budget operations involving Nellis-slash-Area-51 and Edwards Air Force Base,
569700	575900	an involvement of contractors such as Lockheed Martin in non-human intelligence technology exploitation.
575900	580400	Well, now is finally the time to explore his entire testimony.
580400	584700	Edgar Albert Fouchet, sometimes referred to as Edgar Rothschild Fouchet,
584700	590000	was born in 1948 in South Central Georgia to fifth-generation Americans.
590000	596300	His family history consisted of numerous individuals in military intelligence and classified projects.
596300	601600	During the Vietnam conflict while attending college, Fouchet worked as a machinist making bombs.
601600	606900	In 1968, the young man was drafted into USAF for para-rescue basic training.
606900	612200	After fracturing his ankle at Fort Benning, Edgar completed training in electronics, communication,
612300	614900	intelligence, and cryptological methods.
614900	621000	From 64 to 74, Fouchet was stationed at myriad tactical air command and air training command bases,
621000	625900	including 3.5 years stationed in Vietnam and surrounding Asian bases.
625900	630200	Within USAF, Fouchet earned degrees in electronics and avionics engineering,
630200	635800	as well as a bachelor's in business and enjoyed numerous awards and a prestigious reputation
635800	639800	for his advanced skillset often sought after by military brass.
639800	644500	In the late 1970s, Fouchet would see a series of USAF-mandated stations
644500	651600	at the now infamous Groom Lake Area 51 facility with a top-secret clearance with crypto access.
651600	656700	Fouchet was considered an Air Force expert with classified electronic countermeasure test equipment,
656700	660100	cryptological test equipment, and automatic test equipment.
660100	665400	All while receiving around 4,000 hours of technical training from USG and DOD,
665400	667400	half of which was classified.
667400	672200	Late in his career working eight years as a defense contractor and engineering manager,
672200	676600	Fouchet dealt with classified black programs developing state-of-the-art electronics,
676600	680400	logistics, and technical data and automatic testing equipment.
680400	685200	The master sergeant participated as a hand-picked key member to work on USAF fighters
685200	692100	such as the F-15 Eagle Air Superiority Fighter, the A-10 Warthog, the P-1 Lancer Bomber,
692100	694800	and the F-117A stealth fighter.
694800	700200	Fouchet claimed to have worked alongside the Defense Advanced Research Center in 1979,
700200	706100	which he stated was a minimum 10-story underground facility between Area 51 Groom Lake.
706100	711600	Fouchet was recruited to Groom Lake out of his station at Edwards Air Force Base Jet Propulsion Laboratory,
711600	715500	which he claimed also consisted of deep underground facilities.
715500	719900	The Defense Advanced Research Center, DARCE, not to be confused with DARPA,
719900	725200	the Defense Advanced Research Project Agency was actually a proposed institution.
725200	729700	Let's reference this declassified Advanced Project Research Agency, DARPA,
729700	733400	a lot of acronyms I know, study written in 1973.
733400	739100	This study was written as a historical evaluation of the R&D Management Institution, DARPA,
739100	745200	who at this time had established remarkably little in the way of official record or institutional memory.
745300	750900	On page 82 of the document under DARPA Laboratories discussing advanced aerospace projects,
750900	755100	we find a DOD directive showing the Army Ballistic Missile Agency
755100	759500	was considered for transfer into the Defense Advanced Research Center,
759500	763500	linking the department to the aforementioned Jet Propulsion Laboratory.
763500	769200	And it is worth noting the Army Ballistic Missile Agency was commanded by Nazi V-2 rocket scientist
769200	772600	and Operation Paperclip transfer, Werner von Braun.
772600	776300	Von Braun's mentor was father of German rocketry Hermann Oberth,
776300	779400	who performed extensive study on UFOs.
779400	784200	But back to Fuchet, it was here at DARCE he would work with advanced digital technologies
784200	787700	and gain knowledge of human-made reverse engineered craft.
792700	797800	Master Sergeant Edgar Fuchet made his first public disclosures regarding reverse engineered
797900	804600	anti-gravity triangular craft called TR-3B in his 1998 book, Alien Rapture,
804600	809300	and presented this data for MUFON, the Mutual UFO Network in IUFO-C,
809300	814700	the International UFO Congress after years of interviews, research, and preparation.
814700	819900	These disclosures were sourced from five close friends within DOD and classified programs,
819900	825100	as well as Fuchet's first-hand experience at Area 51 Groom Lake in the DARC.
825100	829600	We will focus mostly on his 1998 IUFO-C presentation,
829600	834700	as it serves as an extremely comprehensive baseline summary of Fuchet's testimony,
834700	840100	while also pulling clips and contextually relevant data from other sources and Fuchet interviews.
840100	845100	His book, Alien Rapture, is extremely similar to Secret Machines by Tom DeLonge,
845100	852300	where alleged non-fiction events are shrouded in a guise of fiction to protect names, dates, and locations.
852300	857200	Fuchet's 1998 testimony revolved around the revelations of secret government technology
857200	860400	and reverse engineered extraterrestrial artifacts.
860400	868000	Edgar set out with the specific goal of informing the public on the facts behind the infamously-cited flying triangles.
868000	870800	Before I'm through, you'll know exactly what the flying triangle is,
870800	873200	the one that's been sighted around the world.
873200	879200	It's the most exotic and classified aerospace vehicle that's ever been built,
879200	885300	and maybe stealthily hovering over Phoenix, Belgium, or your city.
885300	889500	And we must note, outside of his own personal sightings of the craft while in service,
889500	892500	Fuchet did not work on the TR-3B.
892500	897600	He relayed much of the data he gathered around the TR-3B from his five close sources.
897600	903700	Let's discuss these five close sources who build much of the foundation for Fuchet's disclosures.
903700	910600	Edgar's closest ally was Gerald, a former National Security Agency investigator and TREAT team member.
910600	914800	TREAT stands for the Tactical Reconnaissance Engineering Assessment Team,
914800	918300	a.k.a. what we might call the Men in Black.
918300	922600	I can find only one publicly available mention of TREAT,
922600	926300	and this is from Lichtenstein's Crown Prince Hans Adams
926300	931500	in a letter to Dr. Stephen Greer dated August 31, 1997.
931500	939400	This letter from an unknown sender discusses Hans Adams in his mention in a book by author Tom Bowers called Nazi Gold.
939400	945600	Hans had previously spoken and collaborated with Greer on UAP issues to an unknown degree.
945600	950400	This sender accused the Crown Prince of having supported counterintelligence operations
950400	953700	against the American people on the subject of UFOs,
953700	959000	and in this letter, the sender directly accused Hans Adams of funding TREAT.
959800	964300	Adams' funding should be focused on his support for TREAT and its Grand Dom,
964300	971300	who is wed to a former U.S. Army General, ex-head of Army Intelligence and Security Command, end quote.
971300	977700	The general in question here is U.S. Army General and founder of the U.S. Army Intelligence and Security Command,
977700	980400	INSCOM, Albert Stubblebein.
980400	986700	Now, I have good reason to believe Army INSCOM is likely associated with UFO crash retrievals,
986700	989400	but we will discuss this in a future project.
989400	997300	Major General Albert Stubblebein himself allegedly intimidated Stephen Greer to discontinue investigating UFO Black projects.
997300	1000200	And the level of corruption is worrisome.
1000200	1013000	Now, in 92, General Albert Stubblebein III, Bert, who had been head of Special Forces and Army Intelligence, Fort Wachuka,
1013000	1021300	he intercepted me after we had this major contact event out in Florida and near Pensacola.
1021300	1031400	And he subsequently, about a month later, personally offered me $2 billion to not pursue what I was doing and become part of his team.
1031400	1037200	And Stubblebein is currently witness 10658 in Greer's witness log.
1037200	1044600	His witness description reads, quote, has been involved since the 1960s, former head of Fort Wachuka Army Intelligence,
1044600	1048300	where ET craft and bodies are stored, end quote.
1048300	1055600	What we can learn here is that quite possibly, TREAT is the real life men in black housed within U.S. Army INSCOM.
1055600	1061200	OK, but back to Fouchet and the first of the five disclosure advocates and team members, Gerald.
1061200	1067000	TREAT stands for Tactical Reconnaissance Engineering Assessment Team.
1067000	1069700	I think some of you call me in in black.
1069700	1073900	They work for the Department of Energy and the National Security Agency.
1073900	1082700	This was his cover, but ultimately the National Security Agency controlled all his movements and everything he did.
1082700	1090500	His job required him to watch employees with top secret and cue clearances and other classified clearances at the Nevada Test Site,
1090500	1096800	the Nellis Range, Los Alamos, Sandia, and many other bases.
1096800	1102600	He spent a lot of time out at Area 51 for years before I even knew what he was involved in.
1102600	1108400	This where the previously the most classified aerospace testing in the world took place.
1108400	1115600	You may know it as Groom Lake, Watertown, the Ranch, or Greenland.
1115600	1118900	He was found dead of a heart attack a year after our last meeting.
1118900	1127600	The second individual, Sal, worked directly with the National Security Agency with Electronics Intelligence and became a defense contractor upon his retirement.
1127600	1135500	Sal worked for the company that created the TR-3B gravity disruption device called the Magnetic Field Disruptor, more on this later.
1135500	1142700	The third friend, Doc, was an SR-71 spy plane pilot and USAF test pilot at Edwards Air Force Base.
1142700	1152900	Those who have watched my reverse engineering project at Edwards video will immediately recognize the importance of Edwards and the 412th test group comprising the Edwards test pilot school.
1152900	1157700	If you haven't, I recommend watching that, but we'll explain more during Fouché's testimony.
1157700	1161000	The fourth friend, Dell, served with Fouché during Vietnam.
1161000	1167800	Dell's father worked for the NSA for over 25 years and sent Fouché a host of Majestic 12 documents.
1167800	1177100	The fifth member, Rand Budd, was a DOD contractor electronics engineer who worked on top secret R&D programs with electronic countermeasures.
1177100	1187800	The men were perturbed by the fact each had been privy to unusual phenomena, extremely advanced technology, and unidentified aerial vehicles that had not been reported.
1187800	1202800	As we sat at a table in a dark corner of the Silver Dollar Saloon in Las Vegas, discussing our experiences and swapping knowledge, each of the group of five assured me that they trusted me enough to write about their secrets and protect them.
1202800	1211500	We agreed to get together the next year with an understanding that I would contact each of them and set up the meeting.
1211500	1221800	In the meantime, I wrote down all of our notes and their input and their context from other friends about unusual phenomena and their personal sightings.
1221800	1228500	Many of the things the group revealed to me were startling, even to me who had worked 25 years on black programs.
1228500	1235000	But before we continue, let's walk things back and get to know Fouché and his station in black programs a little bit better.
1235000	1245100	In 1979, after working at Nellis with top secret crypto access clearance, Fouché received a request for temporary reassignment to a place with no name.
1245100	1252200	Fouché's commanding officer had no idea where he was going, who he would be working with, or what he would be working on.
1252200	1259900	And while we're here, let's take a longer look at this document obtained via FOIA, discussing a promotional recommendation for Fouché.
1259900	1271800	Fouché was assigned to Detachment 3, AFFTC, which is the Air Force Flight Test Center Detachment from Edwards Air Force Base that runs operations at Area 51 Groom Lake.
1271800	1283000	Remember how witness Ed stated he was read into UAP programs at Nellis and Area 51 S4 before moving on to become a test director of reverse engineered craft at Edwards.
1283000	1289900	Edgar left on a Monday morning at 4.30 a.m. and boarded a dark blue USAF bus with blacked out windows.
1289900	1294400	28 other people sat on the bus, not including two security policemen.
1294400	1297900	All personnel were ordered not to speak to one another.
1297900	1305000	After several hours, the bus came to rest and Fouché knew immediately where he was, Groom Lake, Area 51.
1305000	1315900	According to the Master Sergeant, the top secret SR-75, SR-74, and TR-3B operated out of Groom Lake and have historically been misidentified as UFOs.
1315900	1320100	Upon reaching Groom Lake, the bus entered a hangar and the doors were shut.
1320100	1323100	Security personnel checked in Fouché and the others.
1323100	1331900	He was given a pair of heavy glasses, similar to welder's goggles, that obscured his peripheral vision and restricted vision to within 30 feet.
1332000	1337200	For the next 10 consecutive days and further on follow-up visits, Fouché's routine was the same.
1337200	1341400	Leave Nellis before sunrise and return to Nellis after dark.
1341400	1350300	Fouché would write down everything he saw and heard at Groom Lake, including hearing topics discussed such as pulse detonation, cyclotronic radiation,
1350300	1357100	quantum flux, transduction field generators, quasi-crystal energy lenses, and EPR quantum receivers.
1357100	1365000	Pulse detonation may remind you of the Aurora Pulsar craft seen by Brad Sorensen at the 1988 Norton Air Force Base Show.
1365000	1370000	I'm not going to talk about quasi-crystals. I'll make a prediction.
1370000	1375600	Quasi-crystals is the key to everything you want to ever know about how they got here.
1375600	1382600	That's all I'm going to say about it now, except one of the quasi-crystals is the hydrogen crystal.
1382700	1389200	His station at Groom Lake is also where Fouché would meet TREAT, aka Men in Black Agent, Gerald.
1389200	1398500	According to Fouché, on Area 51 is the super-secret laboratory named the Defense Advanced Research Center, of which we can only find one official mention.
1398500	1406800	DARS consists of 10 underground stories next to a mountain near Papouse Lake south of Groom Lake and is nestled next to a hangar in the side of a mountain,
1406800	1410300	which stores the TR-3B reverse-engineered craft.
1410300	1419400	The DARS's objectives were fully realized in the mid-1980s, according to Fouché, when it was bolstered with SDI money under the Reagan administration.
1419400	1428000	Viewers of my channel will recall multiple times in which I have discussed sources commenting on the Strategic Defense Initiative SDI under Reagan,
1428000	1432600	serving a secondary purpose to protect the U.S. mainland from ballistic missiles.
1432600	1438700	This secondary purpose being the detection of and offensive capabilities against UAP.
1438700	1448100	Fouché claimed his sources estimated up to 35% of SDI's funding was siphoned off to support USAF Black Program starting in 1982.
1448100	1452900	First-hand ARV witness Brad Sorensen was additionally told in 1988,
1452900	1459000	by the men in charge of the ARV exhibit, they were requesting funding to build more of these reverse-engineered craft.
1459000	1463900	The Reagan admin placed extreme importance on the building of ARVs.
1463900	1471100	Shockingly, Fouché stated Defense Contractor EG&G not only provided classified R&D for Black projects,
1471100	1477900	technical and scientific support for nuclear and energy R&D, but also EG&G built these hidden bunkers,
1477900	1481800	mountain hangars, and vast underground facilities at Groom Lake,
1481800	1486000	Papouse, and Mercury for the government, housing facilities such as DARS.
1486000	1493200	The mention of these facilities ties into the topic of DUMMS, deep underground military bases, which I will explore in the future.
1493200	1498200	Alongside EG&G, the RAND Corporation more than likely has a hand here.
1498200	1507500	Edgar would also claim he gathered knowledge EG&G was awarded an indefinite contract for Project Red Light to support the Department of Energy and Military.
1507500	1513900	This contract gave them responsibility to assist in the recovery of nuclear materials in cases of mishaps
1513900	1519200	and to provide aerial and ground security for highly classified government and military sites.
1519200	1524200	One's mind may be drawn here to the Nuclear Emergency Support Team supported by EG&G,
1524200	1535000	but Project Red Light was also relayed to Leonard Stringfield in his crash retrieval status reports by a witness claiming the project served to test NHI and reverse engineered craft
1535000	1540000	on the Nellis test range after the craft had been shipped from Edwards Air Force Base.
1540000	1548900	Sources of the Master Sergeant claimed as of 1992 the Air Force conducted a contingency plan due to so many public eyes on Area 51.
1548900	1560900	This would see the majority of exotic aircraft platforms relocated to Utah, likely Dugway Proving Grounds, Colorado, Alaska, Greenland, Diego Garcia and south of Area 51 to S-4.
1560900	1569900	But at Papoose where they store one of the TR-3Bs and they maintain these as their depot, it's built into the side of a mountain cut out of stone.
1569900	1578800	They have a holographic generator that generates the side of the mountain and when you're 10 feet from the side of this mountain and looking into the hangar you can always see a mountain.
1578800	1590800	And that's why when the Russian satellites fly over to verify the salt treaty, when they're infrared and other spectral scanners shoot down at groom, they only see stone because that's all that's there.
1590800	1601800	Just before the state of 1992, there is strangely enough evidence to show a heavy focus on strange exotic aircraft programs out of Area 51, possibly UFO related.
1601800	1613800	In 1990, James defense writer James Goodall revealed a thesis of at least eight black programs flying out of Area 51 Groom Lake including a silent triangle utilizing unconventional technologies.
1613800	1622800	A source Goodall knew for 12 years was stationed at Groom Lake and explained that UAP positively exist at the base while another source of his stated quote,
1622800	1640800	we have things out there that are literally out of this world, better than Star Trek or anything you can see in the movies and quote, and now we finally get into a full body description of the TR-3B craft.
1640800	1645800	Finally, I've saved the best for last, the operational model of the TR-3B.
1645800	1659800	A friend of mine said he had never forget the sight of the alien looking TR-3B landing at Papu's south of Groom. The pitch black triangular shaped TR-3B is rarely mentioned and then only in whispers.
1659800	1678800	This craft, the most classified aerospace development program in existence at the time, codename Astra, advanced stealth technology reconnaissance aircraft, saw 200 feet diameter testing models and three and 600 feet diameter operational models.
1678800	1693800	The tactical reconnaissance TR-3B operated as the most exotic model under the Aurora program, according to Fouché, the same program umbrella that oversaw the pulse detonation UAV Pulsar craft observed by Brad Sorensen.
1693800	1699800	And we may have some clues regarding this family of Aurora craft in previous DoD budgets.
1699800	1711800	In DoD procurement programs, we can find an Aurora project the DoD planned to spend $80 million on in fiscal year 86 and $2.3 billion on in fiscal year 87.
1711800	1719800	This 25 times increase in spending is enormous and at the time was double the cost of the B2 Spirit Bomber program.
1719800	1737800	The Aurora program may have included the reverse engineered TR-3B Lockheed Pulsar as seen by Sorensen and a little known craft titled the SR-33A introduced by Dr. Michael Wolfe, an alleged UAP consultant to the National Security Council special subcommittee.
1737800	1747800	Similar to TR-3B and Pulsar, the SR-33A allegedly utilized conventional fuel and anti-gravity field propulsion systems to operate under a secret space program.
1747800	1756800	The first flight ready operational model of TR-3B occurred in the early 1990s built through SDI and black budget monies.
1756800	1762800	By 1994, at least three of the billion dollar plus operational models were flying.
1762800	1769800	But Fouchet had seen the prototype model or a different model three times previously far before 1994.
1769800	1777800	And according to his sources, there were numerous prototypes with the first anti-gravity warping craft flying in the early 1970s.
1777800	1800800	Not only did he claim to have seen photographs of TR-3B from a C-130 flying mission support for the reverse engineered craft, but Fouchet also claimed to have observed the triangles one night in 1975 high in the atmosphere over Edwards Air Force Base as well as 1976 within the southern part of Nellis Range and lastly in 1979 at Groom Lake.
1800800	1808800	This prototype model looked fairly similar to Fouchet's official model, but with different engines on the tip and no rotable crew compartment.
1808800	1814800	I do recommend checking out part six of author Andrew Johnson's interviews with Fouchet to hear more about his sightings.
1814800	1817800	For the interest of time, I will not show these long clips here.
1817800	1829800	But let's hear about more aspects of the TR-3B Fouchet learned from sources within black programs and his five disclosure comrades and then discuss how the propulsion and engineering system allegedly functioned.
1829800	1842800	According to these sources, the original TR-3B craft design was reverse engineered by Sandia National Labs in Livermore laboratories from a non-human intelligence crash recovery from an unknown date or location.
1842800	1852800	Sandia may be familiar to some as the laboratory nestled within Kirtland Air Force Base, New Mexico has been often historically implicated with UFO material recovery.
1853800	1861800	Seeing numerous mentions within the MJ-12 documents such as the Eisenhower briefing document and interplanetary phenomenon unit reports.
1861800	1875800	Livermore Labs now called Lawrence Livermore is one of three national security enterprise FFRDCs, federally funded research and development centers sponsored by the DOE to support U.S. nuclear deterrence.
1875800	1880800	The other two locations are Los Alamos National Labs and of course, Sandia.
1880800	1898800	I myself have been told alongside UARC's university affiliated research centers, FFRDCs are semi-private institutions that serve to operate alongside DOD and corporate legacy programs for material exploitation, reverse engineering, etc.
1898800	1912800	Other FFRDCs include Oak Ridge National Laboratory owned by Battelle where our good friend Sean Kirkpatrick ran off to after Aero as well as numerous institutions run by the MITRE Corporation and RAND Corporation.
1912800	1921800	MITRE and RAND will receive their own projects in the near future as I believe these semi-private institutions are integral corporations involved in legacy programs.
1921800	1927800	Those unfamiliar with UARC just need to look back at my work on the 1965 Kecksburg crash.
1927800	1934800	Dr. Eric A. Walker, president of Penn State, self-admitted he oversaw the Kecksburg crash site.
1934800	1941800	Walker had also previously set up Penn State's UARC, the Applied Research Laboratory at the behest of the U.S. Navy.
1941800	1955800	And let's not forget, as of 2024, the untrustworthy Aero under new leadership of Dr. Koslowski admitted Aero, a likely whistleblower honeypot with contracts with Sandcorp, a company built to prevent whistleblower leaks.
1955800	1960800	Stated Aero works alongside UARC and FFRDC.
1960800	1971800	Sure, right now, most of our collaborations that are bearing towards academia are with UARC, university-affiliated research centers associated with universities or with FFRDCs.
1971800	1979800	All this is to say, Fuchet's accusations that Sandia and Lawrence reverse-engineered NHI craft is a sober and rational statement.
1979800	1996800	Edgar would also state the TR3B program was managed by the NRO, CIA, and NSA, and the craft was built primarily by Lockheed, Boeing, Northrop, Teledyne, Ryan, and a number of other defense contractors to keep R&D compartmentalized.
1996800	1999800	There is a lot to break down here.
1999800	2014800	One, due to the excellent work of Chris Sharp and an upcoming interview that I have with Dr. Eric Davis, yes, of the Wilson Davis memo, we can implicate the CIA directorate of science and technology with support agencies such as the National Reconnaissance Office,
2014800	2025800	National Underwater Reconnaissance Office, National Geospatial Intelligence Agency, and likely the National Security Agency as leading teams behind UFO crash retrievals.
2025800	2029800	Fuchet mentioning Lockheed Martin needs no further explanation.
2029800	2035800	I do recommend checking out both my Mark McCandless video and Lockheed Martin investigation. Find them in the video description.
2035800	2038800	Now, Boeing is indeed an interesting mention.
2038800	2048800	Director of Edward's 412th Electronic Warfare Group, ED, stated he worked alongside Boeing and Lockheed on reverse-engineered craft systems at the Nellis Range.
2048800	2056800	Boeing will additionally receive a video of its own, but for now let's reference a fascinating 2013 project by stealth aircraft researcher John Joseph.
2056800	2070800	Joseph claims Boeing served as the primary contractor in Project Brilliant, an SDI program with the goal of setting up an electromagnetic shield around the U.S. using a boomerang-shaped craft that could loiter over cities.
2070800	2077800	Northrop Grumman has as much as Lockheed Martin been historically implicated with the creation of TR-3B.
2077800	2084800	Let's hold off on discussing them for now, as later I would like to tackle a possible triangle variant constructed by Northrop Grumman.
2084800	2092800	Fuchet knew the TR-3B housed a crew of four and served as logistics support and transport for a secret space command.
2092800	2099800	These pilots were top graduates of Navy and USAF test pilot schools, mainly out of the Edwards 412th Test School.
2099800	2103800	Edwards Witness ED additionally made these same claims.
2103800	2114800	The craft employed two nuclear reactors, was comprised of advanced composites, metal materials, and titanium, and employed variable-vectored intake and thrusters on the edges,
2114800	2118800	and advanced multi-mode propulsion engines on each tip of the triangle.
2118800	2128800	The triangle has three lights on each tip, a large diffuse light on the bottom center due to the MFD drive, and featured almost no sound but a magnetic humming.
2128800	2135800	The TR-3B outer coating was reactive to electrical radar stimulation and can change reflectiveness radar absorption.
2135800	2144800	Fuchet described the outer skin-slash panels as electrochromatic, which would camouflage the craft for daytime stealth operations.
2144800	2148800	But let's further dive into the propulsion system from Edgar's own words.
2149800	2155800	The circular plasma-filled accelerator ring, called the Magnetic Field Disruptor, surrounds a rotatable crew compartment.
2155800	2159800	It's far ahead of anything you've ever imagined as far as technology.
2159800	2168800	Sandia and Livermore Laboratories developed a reverse-engineered MFD, and I believe the government will go at any lengths to protect this technology.
2168800	2172800	But you're not going to be able to build one of these from what I tell you. Nor am I.
2172800	2175800	The government will go at any lengths.
2175800	2179800	Believe me, the plasma in this accelerator is mercury-based.
2179800	2194800	It's pressurized at 250,000 atmospheres at a temperature of 150 degrees Kelvin, superconductivity, and accelerated to 60,000 revolutions per minute to create a superconductive plasma with a resulting gravity energy.
